userId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,class
gavinsweeney,0,0,0.01,0,0.11,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.14,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,NN
monanazz,0.02,0,0.17,0,0,0,0,0.54,0.05,0,0,0.03,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
bre_snop,0,0,0,0,0,0,0,0,0,0,0.03,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
ChoradiyaMehul,0,0,0,0.07,0,0.03,0,0,0,0.12,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
CCUSABiz,0.03,0,0,0,0,0.06,0,0,0,0.11,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
jaxycarter,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.01,0,0,0,0,0,0,0,0,0,0,0,NN
fisheyedmeenaxi,0,0,0,0.01,0,0,0,0,0,0.04,0,0,0,0.02,0.03,0,0.01,0,0,0,0,0,0,0.02,0,0.26,0.49,0,0.1,0,0,0,0,0,0,0,0,0,0,0,NN
AbadisForest,0.03,0,0.02,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0.09,0.07,0,0,0,0,0,0,0,0,0,0,0,0,NN
bambamtwins,0,0,0.22,0,0.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.49,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
ahxinnn_,0,0,0.82,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,NN
princess__jesse,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Lungstablaze,0,0,0.2,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.02,0.16,0.26,0.02,0,0,0,0,0,0,0,0,0,0,0,0,N
SarbjeetInsan1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
orindasfinest,0,0,0.03,0,0.4,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.41,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
gen_karin,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
Valentina_tina7,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
LiteAS_aFEATHER,0,0,0.45,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.18,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
InAMangoWalk,0,0,0.19,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.54,0,0.11,0.08,0,0,0,0,0,0,0,0,0,0,0,NN
_colvin,0,0,0.92,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
allybarronn,0,0,0.88,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,NN
MarijoSalaas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
ScarfFash,0,0,0.07,0,0,0,0.67,0.04,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0.04,0,0,0,0.05,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,NN
OrtizShs,0.02,0,0.26,0,0.18,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
VickyyNieeeto98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
falcondelta81,0,0,0,0,0.37,0,0,0,0,0,0.27,0,0,0,0,0.02,0,0,0,0.26,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,N
tanmanlaflaree,0,0,0.15,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,N
qua_lowkeythoe,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.24,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
kecarter_,0.01,0,0.05,0,0.03,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
dOLLjayy,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,N
Snaildot,0,0,0.14,0.02,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.06,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,NN
denistancl,0,0,0,0,0,0.52,0.03,0,0,0,0,0,0.01,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0.23,0.11,0,0.06,0,0,0,0,0,0,0,0,0,0,0,NN
YogiDaGoat,0,0,0,0,0.05,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
viitranquillo,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
mirandalhouse,0,0,0.91,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Fellywanjiku,0,0,0.05,0,0.02,0,0,0.11,0,0.09,0,0,0,0,0,0,0,0.03,0.09,0.21,0,0,0,0.02,0,0.23,0.02,0.14,0,0,0,0,0,0,0,0,0,0,0,0,N
topceilingfans,0,0,0,0,0,0.01,0.09,0,0,0.03,0,0.06,0.02,0.01,0,0.02,0.04,0,0,0,0,0,0,0,0.02,0,0.39,0,0.28,0,0,0,0,0,0,0,0,0,0,0,NN
MeganSigrist,0,0,0.28,0,0.57,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,NN
fawwazfarhan,0,0,0,0.44,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
anisajade_xx,0,0,0.47,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.08,0.02,0.33,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
cel_1982,0,0,0.14,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
mathewmm28,0,0,0.22,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.02,0.38,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,NN
chinchilla_310,0,0,0.04,0,0.2,0,0,0.07,0,0,0,0.01,0,0,0,0,0.01,0,0,0.62,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
rays_lalola,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,NN
pablogj14,0,0,0,0.2,0.07,0,0,0.04,0,0,0,0.12,0.04,0,0,0,0.27,0,0,0,0,0,0,0,0.14,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
AmErica_Murphy,0,0,0.36,0,0.22,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.15,0,0.19,0.03,0,0,0,0,0,0,0,0,0,0,0,NN
danielleburgoyn,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,NN
cavalli1972,0.57,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
SnootyKyraK_,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
cody_brewer,0,0,0.03,0,0.64,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,NN
positone,0,0,0,0,0.02,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,NN
smriti449,0,0,0.2,0.03,0.05,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,0.09,0.29,0.06,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,NN
ConnelSage,0,0,0.15,0,0.64,0.01,0,0,0,0.02,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
f98650ba2264434,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NN
KarenCoquito,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
MeralKyncck,0.02,0.09,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.1,0,0,0.14,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
83826slhd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
oproprioTEKNIK,0.11,0,0,0,0.03,0,0.01,0.02,0.03,0,0,0.04,0,0,0,0,0.11,0.06,0.01,0.45,0,0,0,0,0.07,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,N
shygal1391,0,0,0.45,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.01,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,NN
BizzleYonce,0,0,0.28,0,0.08,0,0,0.25,0.01,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,N
MoJo_RN,0,0,0.2,0,0.04,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.12,0,0,0,0,0,0.43,0.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,NN
NDolegiewicz,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
nayaralovatic15,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
DanDanswilliams,0,0,0.1,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.04,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,NN
SpitOnMeNow,0,0,0.01,0,0.24,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.01,0.02,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,N
jimoanism,0,0,0.32,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
xeniaechols,0,0,0.57,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
briannazeyhnn,0,0,0.64,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,N
tya_s__,0,0,0.25,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.15,0.05,0.27,0,0,0,0,0,0,0,0,0,0,0,0,N
camiich1D,0,0,0.02,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,NN
2CC,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.47,0,0.46,0,0,0,0,0,0,0,0,0,0,0,NN
MRS_TEEN_WOLF,0.01,0,0.46,0.02,0.09,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,N
lilee_rose,0,0,0.38,0,0.08,0,0,0.35,0.01,0,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
MayliR,0,0,0.15,0,0,0,0,0.5,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.06,0,0.16,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
MusicAchCouncil,0.05,0,0,0,0,0.67,0,0,0,0,0,0.15,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
mOoMi1m,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
CBiscuit116,0,0,0.48,0,0.05,0,0,0,0,0.18,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
PangilinanZher,0,0,0.52,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
ChunkyCheek1,0,0,0.07,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
irenegorde,0,0,0,0,0,0.09,0.02,0,0,0,0,0.19,0,0,0.41,0,0,0,0,0,0,0,0,0,0.05,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
fashionbyrd,0,0,0.08,0,0.22,0,0,0.05,0,0,0.03,0,0,0,0.16,0,0,0,0,0.26,0,0,0,0,0,0,0,0.16,0,0.02,0,0,0,0,0,0,0,0,0,0,N
nekodoruBox,0,0,0.24,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,NN
kitenge,0.02,0,0,0,0.23,0.13,0,0.06,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.29,0,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
ultimatepulse,0,0,0,0,0,0.03,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
OlgaIfv,0.02,0,0.24,0.11,0,0,0,0.29,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.02,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
nursyxh,0,0,0.81,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,NN
CheesyKev,0,0,0.38,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
TJack2014,0,0,0.9,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
judithjosee,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
sydneybanford,0,0,0.81,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,NN
BubuYezzi6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
theKTB,0.03,0,0.04,0,0.13,0,0,0.07,0,0,0,0.03,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0.52,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,0,NN
mmadiiee,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Aabbbyy_,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
K_Smith_NZ,0,0,0,0,0,0.02,0,0,0,0,0.09,0,0.04,0,0,0.22,0,0,0,0,0,0,0,0,0.01,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,NN
cARAbALSAM0,0,0,0.83,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,NN
nadine_roca,0,0,0.62,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
cervantestweets,0.02,0,0.27,0,0.58,0,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0.05,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
AdamBressler,0,0,0.02,0,0.29,0.21,0,0,0,0,0.03,0,0.01,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.15,0.07,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,NN
ArielaMoreno,0.01,0,0.02,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.39,0.49,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
IzzatiMatSaberi,0,0,0.39,0.44,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NN
uristgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
yvk60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
anjeljaneh,0,0,0.44,0,0.14,0,0,0,0,0,0,0.04,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.11,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,NN
afifaabdjalil,0,0,0.68,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
badia420,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.03,0.36,0,0.01,0.03,0,0.02,0,0.01,0.36,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
CroomPam,0,0,0.07,0,0,0.48,0,0.02,0,0.05,0.03,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,NN
Billgateslove,0,0,0.56,0,0,0.03,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
ManuSolivella7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Hozer93,0,0,0.52,0,0.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,N
Bunnyloversyou,0,0,0.24,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.18,0.03,0.15,0.06,0,0,0,0,0,0,0,0,0,0,0,NN
soniaa242,0,0,0,0,0,0.01,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
mariahmendez__,0.01,0,0.56,0.05,0.19,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
_marieclare,0,0,0.1,0,0,0.02,0.01,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0.33,0,0,0,0,0,0.16,0.08,0.23,0.02,0,0,0,0,0,0,0,0,0,0,0,N
BelSeQueMeAmas,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
zenn_enechi,0,0,0.17,0,0.09,0,0,0.12,0,0,0.04,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.04,0.03,0.03,0.23,0.02,0,0,0,0,0,0,0,0,0,0,0,N
liiissaK,0,0,0.53,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,NN
abaldonero,0,0,0.03,0,0.02,0.4,0,0.09,0,0.03,0.02,0.02,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0.13,0.04,0,0.15,0,0,0,0,0,0,0,0,0,0,0,NN
nohup,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Brand0n_Ellis,0,0,0.19,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,N
xkatiealishax,0,0,0.31,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,NN
woolystyles,0,0,0.34,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.29,0,0.01,0,0,0,0,0,0,0,0,0,0,NN
hailzmcheezy,0,0,0.75,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.13,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NN
athertonjc,0,0,0,0,0,0.11,0.33,0,0,0.02,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,NN
maythesegura,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
carlotafranco2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.04,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
BLAC_MONA_LISA,0,0,0.31,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,N
queenaleezy,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
johnantoine9,0,0,0.15,0,0.41,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,N
Toowoomba_Info,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.67,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0,NN
indsbierton,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,NN
royallyhurt,0,0,0.47,0.06,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.2,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,NN
adamfleming96,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.03,0.66,0.01,0,0,0,0,0,0,0,0,0,0,0,NN
hartotodinataok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
chen_2911,0,0,0.5,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
alanalovee,0,0,0.47,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.1,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,NN
tootsiebye,0,0,0.66,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,NN
