class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
5,620,0,0,0,0,0.1,0.36,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0,0.02,0.34,0,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0
14,621,0,0,0.09,0,0,0,0,0.01,0,0,0,0,0,0,0.53,0,0,0,0.25,0,0,0,0.01,0.08,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,622,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
27,623,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0
19,624,0.02,0,0.02,0.07,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
4,625,0,0,0.34,0,0.36,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0
2,626,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,627,0,0,0.55,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0
19,628,0,0,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,629,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,630,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
19,631,0,0,0,0.19,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,632,0,0,0,0,0,0,0.06,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.16,0,0,0.04,0,0,0,0,0,0,0,0,0,0
16,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,634,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,635,0,0,0.66,0,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.24,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
12,636,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
2,637,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,638,0,0,0.24,0.03,0.09,0,0.02,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.32,0.04,0.01,0.13,0,0,0,0,0,0,0,0,0,0,0
9,639,0.06,0,0.06,0.07,0.02,0,0,0.06,0,0.25,0.01,0,0.09,0,0,0,0,0.09,0,0.05,0,0,0,0,0,0.04,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0
24,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,641,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,642,0,0,0.06,0,0,0,0,0.04,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.73,0.03,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
18,643,0,0,0.26,0,0,0,0,0.14,0,0,0,0,0,0,0.07,0,0,0,0.42,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,644,0,0,0.24,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.16,0,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0
26,645,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.09,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0
26,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.12,0.75,0.09,0,0,0,0,0,0,0,0,0,0,0,0
13,647,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,648,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0
24,649,0,0,0.17,0,0.21,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.24,0.18,0.03,0.12,0,0,0,0,0,0,0,0,0,0,0,0
16,650,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
2,651,0,0,0.64,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0.08,0.03,0,0,0,0,0,0,0,0,0,0,0
27,652,0,0,0.11,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.11,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
12,653,0,0,0.04,0,0,0,0,0.07,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,654,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0
27,655,0,0,0.17,0,0.22,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.27,0,0,0,0,0,0,0,0.28,0.03,0,0,0,0,0,0,0,0,0,0,0
4,656,0,0,0.15,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.15,0,0,0,0,0,0,0,0,0,0,0,0
7,657,0,0,0.03,0,0,0,0,0.83,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
10,658,0,0,0.08,0,0.02,0,0,0.08,0,0,0.29,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.2,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0
4,659,0,0.03,0,0,0.61,0,0,0,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
4,660,0,0,0.07,0,0.43,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.24,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0
25,661,0,0,0.32,0,0.07,0.08,0,0,0,0.02,0.02,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0.35,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0,0
22,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,663,0.02,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.07,0,0.02,0,0,0,0,0,0,0.26,0.15,0,0.02,0,0,0,0,0,0,0,0,0,0,0
26,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2,665,0,0,0.3,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
4,666,0.02,0,0.03,0,0.62,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.1,0.08,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0
19,667,0.01,0,0.02,0,0.08,0,0,0.02,0,0,0.07,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,668,0.05,0,0.35,0,0.17,0,0,0.06,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0.24,0.01,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0
12,669,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
3,670,0.01,0,0.02,0.21,0.16,0.03,0,0.03,0.06,0,0,0,0.01,0,0,0,0.01,0,0,0.05,0,0,0,0,0.2,0.04,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0
5,671,0,0,0.15,0,0.1,0.35,0,0,0,0.01,0,0,0,0.01,0,0.04,0,0,0,0.01,0,0,0,0,0,0.02,0.18,0,0.09,0,0,0,0,0,0,0,0,0,0,0
4,672,0,0,0.15,0,0.44,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
26,673,0,0,0.03,0,0.08,0.07,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0.28,0.43,0,0.07,0,0,0,0,0,0,0,0,0,0,0
4,674,0,0,0.37,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,675,0,0,0.38,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.04,0.04,0,0.36,0.01,0,0,0,0,0,0,0,0,0,0,0
2,676,0,0,0.86,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,677,0.01,0,0.21,0,0.14,0,0,0.29,0.02,0,0,0.02,0,0,0,0,0,0,0,0.08,0.06,0,0,0,0,0.1,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0
4,678,0.03,0,0.13,0,0.41,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0,0,0,0,0,0.09,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0
19,679,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
2,680,0,0,0.75,0,0.05,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
19,681,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,682,0,0,0.02,0,0.02,0.02,0,0.04,0,0,0,0.03,0,0.01,0.05,0,0,0.05,0,0,0,0.01,0,0,0.07,0.15,0.16,0.02,0.33,0,0,0,0,0,0,0,0,0,0,0
7,683,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.03,0.11,0,0.2,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0
19,684,0.16,0,0,0,0.11,0,0,0.04,0,0,0,0.03,0,0,0,0,0,0.07,0,0.51,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
24,685,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,686,0,0,0.81,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
19,687,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,688,0,0,0.31,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0,0,0,0,0,0.1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0
2,689,0,0,0.34,0,0.19,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
7,690,0.02,0,0.03,0,0,0,0,0.41,0,0,0,0.05,0,0,0,0,0.18,0,0.05,0,0,0,0,0.01,0.2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,691,0.02,0,0,0.13,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,692,0,0,0.08,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.66,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2,693,0,0,0.67,0,0.12,0,0,0.03,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
5,694,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,695,0,0,0.14,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0
2,696,0,0,0.48,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
28,697,0,0,0.01,0,0.18,0.04,0,0,0,0,0.09,0,0,0.08,0,0.03,0,0,0,0,0,0,0,0.02,0,0.09,0.02,0.1,0.33,0,0,0,0,0,0,0,0,0,0,0
18,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
2,699,0,0,0.71,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,700,0,0,0,0,0,0.09,0,0.01,0,0,0,0,0,0.01,0,0.02,0.76,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2,701,0,0,0.53,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
26,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0
19,703,0,0,0.03,0.05,0.03,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.1,0.2,0,0,0,0.02,0.1,0.18,0.14,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0
3,704,0,0,0.08,0.28,0,0,0,0.27,0.03,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0
2,705,0,0,0.85,0.01,0,0,0,0.03,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0.03,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0
16,706,0,0,0.01,0.01,0.04,0,0,0.03,0,0,0,0,0,0,0.03,0,0.64,0.02,0,0.08,0,0,0,0,0.03,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
12,707,0,0,0.04,0,0,0,0,0.06,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,708,0,0,0.83,0,0.1,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,709,0,0,0,0.34,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.54,0.01,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0
16,710,0,0,0,0,0.09,0,0,0.03,0,0,0,0,0,0,0,0,0.72,0,0,0.01,0,0,0,0,0.08,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,711,0,0,0.44,0,0.09,0,0,0.31,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
18,712,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.12,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,713,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.13,0.03,0.11,0,0,0,0,0,0,0,0,0,0,0
26,714,0,0,0.01,0,0.09,0,0,0.02,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0
2,715,0,0,0.7,0,0.13,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0
12,716,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
2,717,0.03,0,0.34,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.21,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
25,718,0,0,0.21,0.13,0,0,0,0.02,0,0.07,0.14,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.09,0.23,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
19,719,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
28,720,0,0,0,0,0.08,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.01,0.14,0.43,0,0,0,0,0,0,0,0,0,0,0
2,721,0,0,0.83,0,0.06,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,722,0,0,0.43,0,0,0.06,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0
19,723,0,0,0.34,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
26,724,0,0,0,0,0,0,0,0.05,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,725,0,0,0.13,0,0.36,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.06,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0
1,726,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,727,0,0,0.43,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0
27,728,0,0,0.21,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0
3,729,0,0,0,0.54,0,0,0,0.11,0.03,0,0,0,0.03,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,730,0,0,0.11,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.29,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0
3,731,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,732,0,0.06,0.18,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,733,0,0,0,0.43,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,734,0,0,0.12,0.01,0.55,0.01,0,0.01,0,0,0.11,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,735,0,0,0,0,0,0.13,0,0,0,0,0.6,0.03,0,0,0,0,0,0,0,0.2,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.16,0,0.24,0,0,0,0,0,0,0,0,0,0,0
19,737,0,0,0.04,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
7,738,0,0,0,0,0,0,0,0.46,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,739,0,0,0.64,0,0.15,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
27,740,0,0,0.25,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0
12,741,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
0,742,0.84,0,0.02,0.04,0.02,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
24,743,0,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.25,0,0,0,0,0.26,0.16,0.17,0.04,0,0,0,0,0,0,0,0,0,0,0,0
3,744,0,0,0,0.87,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
27,745,0,0,0.03,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.01,0,0.79,0.01,0,0,0,0,0,0,0,0,0,0,0
27,746,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.67,0.14,0,0,0,0,0,0,0,0,0,0,0
3,747,0,0,0.04,0.83,0,0,0,0.07,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
25,748,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.52,0.21,0.2,0,0,0,0,0,0,0,0,0,0,0,0
17,749,0,0,0,0,0.06,0,0,0,0,0,0,0.04,0,0,0.26,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0
2,750,0,0,0.41,0,0.14,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.15,0.02,0,0,0,0,0,0,0,0,0,0,0
2,751,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,752,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.09,0,0,0.01,0,0,0,0,0,0,0.03,0.15,0,0.13,0.36,0,0,0,0,0,0,0,0,0,0,0
26,753,0,0,0,0.14,0,0.04,0,0,0,0.26,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.16,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0
12,754,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
19,755,0,0,0.03,0,0.05,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
2,756,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,758,0,0,0.15,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,760,0.01,0,0,0,0,0,0,0.33,0,0.04,0,0.01,0.06,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
2,761,0,0,0.47,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.07,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
16,762,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,763,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,764,0,0,0.33,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.17,0.04,0.28,0.03,0,0,0,0,0,0,0,0,0,0,0
