class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,577,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,578,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,579,0.02,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0.03,0,0.14,0,0.41,0,0,0,0,0,0.15,0,0.05,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0.04,0,0,0,0.02,0,0,0.01,0
46,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.07,0
26,581,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.02,0,0,0,0,0.1,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.11,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
28,583,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.02,0,0,0,0.02,0.37,0,0,0,0,0,0.04,0,0,0
34,584,0,0,0,0.07,0,0,0,0,0,0,0,0.01,0.1,0,0.02,0.05,0,0,0.09,0,0,0.14,0.04,0,0,0,0,0,0.1,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
41,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
21,586,0,0.03,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.16,0,0,0,0,0
45,587,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0.04,0.08,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
3,588,0,0,0,0.9,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,589,0,0,0,0.24,0.43,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.06,0.08,0,0.02,0,0
20,590,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0.57,0,0,0,0,0,0.09,0.03,0,0,0,0,0,0.01,0.07,0,0,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0
17,591,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,592,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0
21,593,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,594,0,0,0,0.12,0.13,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.03,0,0,0,0,0
46,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.25,0,0,0,0,0.03,0.06,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0.5,0,0,0
21,596,0,0,0,0.17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.09,0.17,0.1,0,0,0.01,0,0
46,597,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.72,0,0.01,0
12,598,0,0,0,0.05,0.08,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.02,0,0.09,0.05,0.05,0,0,0.02,0.07,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.03,0.15,0,0,0,0,0
15,599,0,0.05,0,0.13,0,0,0,0,0,0,0,0,0.04,0,0,0.24,0.03,0,0,0,0,0.14,0.06,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.15,0.04,0.04,0,0.03,0,0
4,600,0,0,0,0.06,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.04,0,0,0,0,0
3,601,0,0,0,0.6,0.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0
3,602,0,0,0,0.54,0.31,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
3,603,0,0.01,0,0.48,0.02,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.02,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
31,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,605,0,0,0,0.43,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
20,606,0,0,0,0.03,0.12,0,0,0.03,0,0,0,0,0.04,0,0,0,0.03,0,0,0.09,0.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0
40,607,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0.02,0,0.02,0,0
44,608,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0.05,0,0,0,0.08,0,0.12,0,0.01,0,0,0.1,0.05,0,0,0,0.01,0,0,0.01,0.04,0,0.32,0,0,0,0,0
34,609,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.05,0.1,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.39,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0
3,610,0,0,0,0.37,0.07,0,0,0,0,0,0,0,0.05,0,0,0.02,0,0,0,0,0,0.16,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
12,611,0,0.02,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.24,0.04,0,0,0
12,612,0,0.2,0,0.27,0.04,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
44,613,0,0,0,0.21,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0
43,614,0,0,0,0.12,0.21,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0
46,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
7,616,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03
4,617,0,0,0,0.05,0.57,0,0,0,0,0,0,0,0.11,0,0,0,0.01,0,0,0,0.07,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
4,618,0,0,0,0.35,0.5,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.03,0,0,0,0,0
26,619,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.02,0.01,0,0,0,0,0.09,0,0,0,0,0.58,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0.02,0,0,0,0,0
9,620,0,0,0,0,0.06,0,0,0,0,0.79,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,621,0,0,0,0.31,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
21,622,0,0,0,0.15,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.02,0.06,0,0,0,0,0
3,623,0,0,0,0.42,0.04,0,0,0.07,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
3,624,0,0,0,0.46,0.11,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.22,0.13,0,0,0,0,0
4,625,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.04,0,0,0,0
43,626,0,0,0,0.27,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.09,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0
3,627,0,0.09,0,0.73,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
4,628,0,0,0,0.29,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0
3,629,0,0,0,0.64,0.32,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,630,0,0.09,0,0.61,0.08,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,631,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.08,0,0.08,0.13,0,0,0,0.18,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.04,0,0,0,0,0.07,0,0,0,0
46,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.99,0,0,0
44,633,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.09,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0,0.12,0,0.46,0,0,0,0,0
3,634,0,0,0,0.62,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0
10,635,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,636,0,0,0,0.05,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0
12,637,0,0,0.02,0,0.1,0.02,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.05,0.1,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.09,0.08,0,0.11,0,0,0,0
34,638,0.02,0.03,0,0,0.03,0,0,0.05,0,0,0.11,0,0.09,0,0,0.09,0.09,0,0,0.16,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0.02
32,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,640,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0
32,641,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0.08,0,0,0.01,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.37,0.01,0,0,0,0
9,642,0,0,0,0,0.1,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,643,0,0,0,0.37,0.12,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,644,0,0,0,0.1,0.29,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.49,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,645,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
41,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
4,647,0,0,0,0.08,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
44,648,0,0,0,0.03,0.16,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.06,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.07,0.22,0,0,0,0,0
27,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,650,0,0,0,0.16,0.26,0.01,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.01,0,0,0,0
21,651,0,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.2,0,0,0,0,0.06,0,0,0,0,0,0
28,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,653,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.1,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0
43,654,0,0,0,0.33,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0
20,655,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0,0,0,0,0,0,0,0,0.26,0.16,0,0,0,0,0
22,656,0,0,0,0,0.02,0,0,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0.01,0.48,0,0,0.02,0.04,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
44,657,0,0,0,0,0.07,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.09,0.04,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0
21,658,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0.18,0,0.17,0.05,0,0,0,0,0,0.33,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.04,0.12,0,0,0,0,0
3,659,0,0.01,0,0.4,0.01,0,0,0,0,0,0,0,0.07,0,0,0.05,0,0.01,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.05,0,0,0,0,0
4,660,0,0,0,0,0.33,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.06,0.03,0.07,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0.02,0.02,0,0,0,0,0
13,661,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,662,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.73,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0
20,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
3,664,0,0,0,0.42,0.02,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0
12,665,0,0,0,0.15,0.03,0.02,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.2,0,0,0.02,0,0
3,666,0,0.11,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0
12,667,0,0,0,0.06,0.13,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.01,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.01,0,0.04,0,0
25,668,0,0,0,0,0,0,0,0.21,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
40,669,0,0,0,0.1,0.03,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.01,0.13,0.02,0.02,0,0,0,0.02,0,0.07,0,0,0,0.07,0,0,0,0,0,0,0,0.24,0,0.01,0,0.14,0.01,0,0.01,0,0
31,670,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0.01,0,0.09,0,0,0,0,0,0.29,0,0,0,0.05,0.31,0,0,0,0,0.06,0,0,0,0,0.01,0,0.08,0,0,0,0,0,0
3,671,0,0.09,0,0.42,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.03,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.02,0,0,0,0,0
20,672,0,0,0,0,0,0.02,0,0,0,0,0,0,0.19,0,0,0,0,0.02,0,0,0.37,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.04,0,0.07,0,0.02,0,0,0,0
3,673,0,0,0,0.41,0.16,0,0,0,0,0,0,0,0.22,0,0,0.03,0,0,0,0,0.01,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
4,674,0,0,0,0.19,0.31,0,0,0,0,0,0,0,0.04,0,0,0,0.01,0,0,0,0,0.27,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0.04,0.04,0.02,0,0,0,0,0
4,675,0,0,0,0.06,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,676,0,0.01,0,0.14,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.06,0.12,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
12,677,0,0,0,0.15,0,0,0,0,0,0.03,0,0,0.36,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.03,0,0.02,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.01,0.16,0,0,0,0.02,0,0
3,678,0,0,0,0.62,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.17,0.01,0,0,0,0,0
4,679,0,0,0,0.13,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03,0,0,0,0,0
3,680,0,0.02,0,0.73,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
45,681,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0.07,0.04,0,0,0.01,0,0.14,0.14,0,0,0,0,0.1,0,0,0,0.02,0,0.02,0,0,0,0.04,0,0,0,0,0.02,0.02,0.04,0,0.26,0,0,0,0
34,682,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.13,0.07,0,0,0,0,0,0.17,0,0,0,0,0.04,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.13
1,683,0,0.53,0,0.26,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.06,0,0.04,0,0
34,684,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.16,0,0.25,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
4,685,0,0,0,0.02,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.1,0,0,0
3,686,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
22,687,0,0,0,0.09,0.19,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0.18,0.3,0,0,0,0.01,0.08,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
3,688,0,0,0,0.39,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.13,0,0,0,0,0
22,689,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0.12,0.48,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.3,0,0,0
40,690,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.04,0,0,0.61,0,0,0,0,0,0,0.02,0,0
12,691,0,0,0,0.03,0.13,0,0,0,0,0,0,0,0.64,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
43,692,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.12,0,0,0,0,0
18,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.12,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
3,695,0,0,0,0.7,0.06,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0
