class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
8,544,0,0,0,0,0.02,0,0,0.06,0.69,0,0,0.16,0,0,0,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
21,545,0,0,0.02,0,0,0,0,0.02,0.16,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0.67,0,0,0,0,0,0.03,0,0
7,546,0,0,0,0.14,0.07,0,0,0.46,0,0,0,0,0,0,0,0.05,0,0,0,0.1,0,0,0,0,0.06,0,0.08,0,0,0
20,547,0,0,0.02,0.27,0.11,0,0,0,0.05,0,0,0,0,0,0,0.03,0,0,0,0.12,0.37,0,0.01,0,0.01,0,0,0,0,0
26,548,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.06,0.07,0,0,0.06,0,0,0,0,0,0,0.7,0,0,0
2,549,0,0,0.38,0.08,0.15,0.01,0,0,0,0,0.02,0,0,0,0,0.17,0.04,0,0,0.01,0,0,0,0,0.07,0,0.04,0,0,0
15,550,0,0,0.12,0,0.02,0,0,0,0.19,0,0,0,0,0,0,0.57,0,0,0,0.01,0,0,0,0,0,0.04,0.03,0,0,0
19,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
3,552,0,0,0.19,0.37,0.09,0,0,0,0.19,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
5,553,0,0,0,0.22,0,0.27,0,0,0,0,0.15,0,0,0,0,0.06,0.01,0,0,0.04,0.01,0,0,0,0.21,0,0,0,0,0
21,554,0,0.01,0,0.03,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.29,0,0
24,555,0,0,0,0.25,0,0,0,0,0.03,0,0.13,0.02,0,0,0,0,0,0.1,0.01,0,0,0.02,0,0,0.28,0.02,0,0.1,0,0
19,556,0,0,0.03,0.01,0,0,0,0,0.07,0.02,0.11,0,0,0,0,0,0,0,0.04,0.31,0,0.01,0.12,0,0,0.05,0.01,0.06,0.1,0
3,557,0,0,0,0.45,0.03,0,0,0,0.02,0,0,0,0,0,0,0.04,0.03,0,0,0.34,0.03,0,0,0,0.03,0.01,0,0,0,0
19,558,0,0,0,0.03,0,0.01,0,0,0.05,0,0.01,0,0,0,0,0.03,0,0,0,0.75,0.1,0,0,0,0,0,0,0,0,0
20,559,0,0,0.02,0.1,0.02,0.03,0,0,0.06,0.01,0.04,0,0,0.01,0,0.06,0.07,0,0,0.05,0.2,0,0.03,0,0.2,0.01,0.06,0.02,0,0
10,560,0,0,0,0,0,0.04,0,0,0,0,0.55,0.01,0,0,0.02,0,0,0,0,0,0.01,0.25,0,0,0.04,0,0,0.07,0,0
21,561,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.04,0,0.26,0,0,0,0,0,0.39,0.16,0,0,0,0,0,0,0
3,562,0,0,0.03,0.57,0,0,0,0,0.18,0,0,0,0,0,0,0.13,0,0,0,0.01,0,0,0,0,0.04,0,0.01,0,0,0
19,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0
20,564,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.02,0,0,0.03,0.87,0,0,0,0.01,0,0,0.02,0,0
7,565,0,0,0.03,0.08,0.02,0,0.02,0.43,0,0,0,0,0,0,0,0.1,0,0,0,0.02,0,0,0,0,0.06,0,0.2,0,0,0
15,566,0,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0.54,0,0,0,0.32,0.05,0,0,0,0,0,0,0,0,0
4,567,0,0,0,0.09,0.46,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.29,0,0
17,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
19,569,0,0,0,0.16,0.13,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.27,0.05,0,0,0,0.07,0,0.07,0.16,0,0
19,570,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0
19,571,0,0,0,0.05,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.81,0.04,0,0,0,0,0,0.04,0,0,0
19,572,0,0,0,0.02,0.04,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0
19,573,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0
5,574,0.01,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.08,0.33,0,0,0.01,0.04,0,0,0,0.04,0,0,0,0,0
4,575,0,0,0.06,0.22,0.55,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.12,0.02,0,0,0,0.01,0,0,0,0,0
15,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,577,0,0,0,0.36,0,0.04,0,0,0.04,0,0.02,0,0,0,0,0.08,0,0,0,0.23,0.18,0,0,0,0.02,0,0,0.04,0,0
0,578,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
15,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
10,580,0,0,0,0,0,0.04,0.01,0,0.06,0,0.37,0,0,0,0,0,0.31,0,0,0,0.02,0,0,0,0.08,0,0.02,0,0.04,0
11,581,0,0,0,0,0,0,0,0,0.02,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,582,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0.52,0,0,0,0,0,0,0,0.41,0,0,0,0,0
21,583,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0.75,0.03,0,0,0,0,0,0,0
21,584,0,0.03,0,0,0,0,0,0,0.04,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0
3,585,0,0,0.14,0.46,0,0,0,0,0.02,0,0,0,0,0.08,0,0.02,0,0,0,0.11,0,0,0.05,0,0,0.04,0.07,0,0,0
6,586,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,587,0,0,0.24,0.08,0.32,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0.25,0,0,0,0.04,0,0.02,0,0,0
13,588,0,0,0.06,0,0,0.11,0.02,0,0,0.02,0,0,0,0.47,0,0,0.13,0.08,0,0,0,0,0,0.05,0,0,0.03,0,0,0
19,589,0,0,0,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0.07,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0
19,590,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.58,0.08,0,0.01,0,0,0.02,0.03,0,0,0
10,591,0,0,0,0.08,0,0.01,0,0.04,0,0,0.46,0.02,0,0,0.06,0.01,0.14,0,0,0,0,0.11,0,0,0.07,0,0.01,0,0,0
18,592,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0
11,593,0,0,0,0,0,0,0,0,0,0.04,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,594,0,0,0.01,0.03,0,0,0,0.01,0.02,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
15,595,0,0,0.02,0.17,0.1,0,0,0,0.03,0,0,0,0,0,0,0.32,0,0,0,0.04,0.17,0,0,0,0,0,0.13,0,0,0
11,596,0,0,0.01,0,0,0,0,0.04,0.36,0,0,0.48,0,0,0,0,0,0,0.05,0,0,0,0,0,0.07,0,0,0,0,0
4,597,0,0,0.07,0.16,0.29,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.09,0.01,0,0,0,0,0.02,0,0.11,0,0
11,598,0,0.02,0,0,0,0,0.09,0,0,0,0,0.79,0,0.03,0,0,0,0,0.03,0,0,0,0,0.05,0,0,0,0,0,0
24,599,0,0,0.02,0.1,0.02,0.02,0,0,0.06,0.01,0.04,0,0,0.02,0,0.07,0.08,0,0,0.06,0.17,0,0.02,0,0.19,0,0.05,0.02,0,0
26,600,0,0.01,0.1,0,0.09,0,0,0,0.1,0,0,0,0,0.02,0,0,0,0,0.01,0.08,0.18,0,0.05,0,0.04,0.04,0.26,0,0,0
15,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.06,0.08,0,0,0,0,0,0,0,0,0
19,602,0,0,0.01,0,0.01,0,0,0,0.13,0,0,0.01,0,0,0,0.32,0,0,0,0.45,0.05,0,0,0,0,0,0,0,0,0
19,603,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.41,0.02,0,0,0,0,0,0.03,0,0,0
3,604,0,0,0,0.33,0,0.01,0,0,0.22,0,0,0,0,0,0,0.08,0,0,0,0.31,0.02,0,0,0,0,0,0.01,0,0,0
26,605,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0
15,606,0,0,0,0.05,0,0.01,0,0,0.06,0,0,0,0,0,0,0.45,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0
10,607,0,0.01,0.02,0.16,0,0.11,0,0,0,0.06,0.2,0.1,0,0,0,0.04,0.02,0,0,0.06,0,0,0,0,0.04,0,0,0,0.16,0
21,608,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0
22,609,0.01,0,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0.04,0.02,0,0,0,0.08,0,0.38,0,0.2,0,0.01,0.12,0,0
19,610,0,0,0.08,0.18,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0.23,0.02,0,0.05,0,0.18,0,0.03,0.12,0,0
15,611,0,0,0,0.07,0.19,0,0,0,0.09,0,0,0,0,0,0,0.22,0,0,0,0.21,0,0,0,0,0,0,0.18,0,0,0
24,612,0,0.01,0,0,0,0.05,0,0,0.07,0,0,0.09,0,0,0,0,0,0,0.01,0,0,0.07,0,0.1,0.54,0.03,0,0,0,0
19,613,0,0,0,0.3,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0.04,0,0,0.34,0.05,0,0.02,0,0.08,0.02,0,0,0,0
20,614,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.07,0.74,0,0,0,0,0,0,0,0,0
15,615,0,0,0,0,0.01,0.01,0,0,0.27,0,0,0,0,0,0,0.6,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0.02,0
11,616,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,617,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0
15,618,0,0,0,0.12,0,0.02,0,0,0.17,0.02,0.03,0,0,0,0,0.49,0,0,0,0.12,0,0,0,0,0,0.03,0,0,0,0
15,619,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0.58,0,0,0,0.31,0.07,0,0,0,0,0,0,0,0,0
16,620,0,0,0.06,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.08,0,0,0.25,0,0.09,0.02,0,0
7,621,0,0.31,0,0,0,0,0,0.51,0.07,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01
15,622,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
3,623,0,0,0.11,0.48,0.26,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0
19,624,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.82,0,0,0.03,0,0,0.01,0,0,0,0
19,625,0,0,0,0.03,0.03,0,0,0.01,0.01,0,0,0,0,0,0,0.3,0,0,0,0.31,0.29,0,0,0,0,0,0,0,0,0
15,626,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0
15,627,0,0,0,0.04,0.17,0,0,0,0.01,0,0,0,0,0,0,0.42,0.01,0,0,0.16,0,0,0,0,0,0,0.13,0,0,0
19,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.13,0,0,0,0,0,0,0,0,0
19,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.52,0.02,0,0,0,0,0,0,0,0,0
19,630,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
19,631,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.74,0.03,0,0,0,0,0,0,0,0,0
24,632,0.02,0,0.14,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.16,0,0,0,0,0.04,0.12,0,0.45,0,0,0,0,0
11,633,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.49,0,0,0.43,0,0
15,635,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0,0,0,0,0.47,0,0,0,0.43,0.01,0,0,0,0,0,0,0,0.01,0
0,636,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
15,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0.09,0.02,0,0,0,0,0,0,0,0,0
3,638,0,0,0,0.24,0,0.1,0,0,0.24,0,0,0.01,0,0,0,0.15,0,0,0,0,0,0.01,0,0,0.14,0,0.08,0,0,0
22,639,0.02,0.02,0,0.08,0,0,0.02,0,0,0.12,0.05,0,0,0,0.02,0.01,0,0,0.01,0,0.01,0,0.44,0,0,0.03,0.04,0,0.11,0
27,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0
7,641,0,0.02,0,0,0,0,0,0.92,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0
27,642,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.86,0,0
7,643,0,0,0,0,0,0,0,0.78,0.02,0,0,0,0,0,0,0.06,0,0,0,0.01,0,0,0.09,0.01,0,0,0,0,0,0
19,644,0,0,0.02,0.15,0,0,0,0.01,0.01,0,0,0,0,0,0,0.06,0,0,0,0.63,0,0,0,0,0.02,0,0.06,0,0,0
10,645,0,0,0,0.22,0,0,0,0,0.02,0,0.38,0,0,0,0,0.23,0.03,0,0,0.11,0,0,0,0,0,0,0,0,0,0
10,646,0,0,0,0.23,0,0,0,0,0,0,0.57,0,0,0,0,0,0.09,0,0,0.02,0,0,0,0,0.09,0,0,0,0,0
6,647,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,648,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
27,649,0,0,0,0.27,0.02,0,0,0,0.01,0,0.02,0,0,0,0,0.21,0.02,0,0,0.01,0.04,0,0,0,0.05,0,0.01,0.32,0,0
11,650,0,0,0,0,0,0,0,0,0.02,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
15,651,0,0,0,0.18,0.05,0,0,0,0.02,0,0,0,0,0,0,0.53,0,0.01,0,0.07,0,0,0,0,0.02,0,0.09,0,0,0
26,652,0,0,0.02,0,0.14,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.03,0,0,0,0,0,0,0.68,0,0,0
22,653,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0
5,654,0,0.26,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,655,0,0,0.01,0,0.3,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.34,0.1,0,0,0,0,0,0.08,0,0,0
20,656,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.21,0,0,0,0,0.28,0,0.18,0,0,0,0.11,0,0,0
8,657,0,0.01,0,0.02,0,0,0,0,0.53,0,0,0,0,0.02,0.29,0,0.02,0,0,0,0.01,0,0.01,0,0.01,0,0.04,0,0,0
24,658,0,0,0,0,0.08,0,0,0,0.07,0,0,0,0,0,0,0.08,0,0,0,0,0.07,0,0,0,0.39,0,0,0.27,0,0
26,659,0,0,0,0,0.12,0,0,0,0.13,0,0,0,0.02,0.04,0,0,0,0,0,0,0.26,0,0,0,0.07,0,0.34,0,0,0
4,660,0,0,0,0.04,0.32,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.26,0.23,0,0,0,0,0,0.04,0,0,0
15,661,0,0,0,0.15,0,0.02,0,0,0,0,0.02,0,0,0,0,0.3,0.13,0,0,0.02,0.03,0,0.03,0,0.14,0,0.13,0,0,0
29,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
16,663,0,0,0,0.1,0,0,0,0.03,0,0,0.07,0.07,0,0,0,0,0.55,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0
10,664,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
3,665,0,0,0,0.41,0,0,0,0,0.03,0,0,0,0,0,0,0.12,0,0,0,0.3,0.01,0,0,0,0,0,0.09,0,0,0
3,666,0,0,0,0.38,0,0.02,0,0,0,0,0.04,0,0,0,0,0.03,0,0,0,0.05,0.33,0,0,0,0.09,0.02,0.01,0,0,0
19,667,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.69,0.27,0,0,0,0,0.01,0,0,0,0
3,668,0,0,0.11,0.3,0,0,0,0,0.13,0,0,0,0,0,0,0.23,0,0,0,0.03,0.01,0,0.01,0,0.05,0.04,0.06,0,0,0
9,669,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,670,0,0,0,0.12,0,0,0,0,0.07,0,0.11,0.02,0,0,0,0.03,0,0,0,0.05,0.04,0.22,0.04,0,0.06,0.01,0,0.21,0,0
28,671,0,0,0.02,0,0.07,0,0,0,0,0,0,0,0,0.01,0,0.1,0.3,0,0.02,0,0.02,0,0,0,0.03,0,0.02,0,0.38,0
19,672,0,0,0,0.08,0,0.02,0,0,0.13,0,0.02,0,0,0,0,0.11,0,0,0,0.37,0.24,0,0,0,0,0,0,0,0,0
24,673,0,0,0.02,0.04,0,0.06,0.01,0,0,0,0.27,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0.28,0,0.09,0,0.04,0
3,674,0,0,0,0.34,0.02,0,0,0,0.03,0,0,0,0,0,0,0.27,0,0,0,0.25,0.07,0,0,0,0.01,0,0,0,0,0
15,675,0,0,0.08,0.1,0.14,0,0,0,0.02,0,0,0,0,0,0,0.36,0,0,0,0.2,0,0,0,0,0,0,0.02,0.06,0,0
15,676,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.76,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0
8,677,0,0,0,0.05,0,0.02,0,0,0.76,0,0.01,0,0,0,0,0.01,0,0,0,0.07,0.03,0,0,0,0.03,0,0,0,0,0
3,678,0,0,0,0.47,0.06,0,0,0.13,0.03,0,0,0,0,0,0,0.04,0,0,0,0.15,0.03,0,0.01,0,0.02,0.03,0,0,0,0
19,679,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.73,0.07,0,0,0,0,0,0,0,0,0
15,680,0,0,0.02,0,0,0,0,0,0.13,0,0.03,0,0,0,0,0.65,0,0,0,0.09,0.06,0,0,0,0,0,0,0,0,0
19,681,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.2,0,0,0,0.76,0.01,0,0,0,0,0,0,0,0,0
24,682,0,0.03,0,0,0.13,0,0.01,0,0,0,0.09,0.01,0,0.11,0,0,0.05,0,0.02,0,0,0,0,0,0.34,0,0.14,0.03,0.03,0
19,683,0,0.11,0,0,0,0,0,0,0.16,0,0,0,0,0,0.05,0,0,0,0,0.29,0,0,0.1,0.05,0,0,0.24,0,0,0
19,684,0,0.03,0,0,0.04,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0.01,0.03,0.43,0.11,0,0.01,0,0.08,0.16,0.01,0,0,0
21,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0
15,686,0,0,0.02,0,0,0,0,0,0.09,0,0,0.11,0,0,0,0.72,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
19,687,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.05,0,0,0,0,0,0,0,0,0
8,688,0,0,0.03,0.04,0,0,0,0.06,0.48,0,0,0,0,0,0.07,0.14,0,0,0,0.13,0,0,0,0,0,0,0.06,0,0,0
20,689,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.29,0.31,0,0,0,0,0,0,0,0,0
8,690,0,0.02,0.2,0,0,0,0,0.01,0.41,0,0,0.27,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.01,0,0,0,0
21,691,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.46,0,0,0,0,0,0,0.48,0,0,0,0.02,0,0,0,0
3,692,0,0,0,0.46,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0.03,0,0,0.04,0.01,0,0,0,0.26,0,0.06,0,0.02,0
15,693,0,0,0.03,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0.62,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0
16,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,695,0,0,0.64,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
19,696,0,0,0,0.16,0,0.02,0,0,0.05,0,0.02,0,0,0,0,0.27,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0
4,697,0,0,0,0.01,0.23,0.15,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0.02,0,0.1,0,0,0,0.1,0.01,0.22,0,0,0
16,698,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.05,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
15,699,0,0,0,0.07,0,0.01,0,0,0.02,0,0,0,0,0,0,0.56,0,0,0,0.26,0.05,0,0,0,0,0,0,0,0,0
11,700,0,0,0,0,0,0.06,0,0,0,0,0,0.71,0,0.03,0,0,0.13,0,0,0,0,0,0,0,0,0,0.02,0,0,0
15,701,0,0,0,0.07,0.11,0,0,0,0.03,0,0,0,0,0,0,0.5,0,0,0,0.15,0.11,0,0,0,0,0,0.02,0,0,0
10,702,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,703,0,0,0.03,0.08,0,0,0,0.06,0,0,0.1,0,0,0,0,0.01,0,0,0,0.22,0,0.03,0.03,0,0.29,0,0,0.11,0,0
7,704,0,0,0,0,0.02,0,0,0.33,0.29,0,0,0,0,0,0,0.04,0,0,0,0.08,0,0.16,0,0,0,0,0.07,0,0,0
15,705,0,0,0.04,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0.82,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0
11,706,0,0,0,0.05,0.08,0,0,0,0.02,0.01,0,0.65,0,0,0,0,0,0,0,0.07,0.01,0,0.05,0,0,0,0.04,0,0,0
22,707,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0
15,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.11,0,0,0,0.02,0,0.03,0,0,0
27,709,0,0,0,0,0,0,0,0.03,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.62,0,0
11,710,0,0,0,0.06,0,0,0.02,0,0,0,0.02,0.67,0,0,0.02,0,0,0,0,0,0.05,0.01,0,0,0.01,0,0.02,0.09,0,0
8,711,0,0,0,0.02,0,0,0,0,0.75,0,0,0,0,0,0,0.14,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
22,712,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0
24,713,0,0,0.04,0.19,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.57,0,0.06,0,0,0
10,714,0,0,0,0.07,0,0.12,0,0,0,0,0.6,0,0,0,0,0.01,0.02,0,0,0,0.04,0,0,0,0.04,0,0.02,0,0.04,0
15,715,0,0,0.02,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0.66,0.01,0,0,0,0.06,0,0,0,0,0,0.11,0,0,0
0,716,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2,717,0,0,0.38,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0.03,0.38,0,0.03,0
15,718,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.25,0,0,0,0.02,0.08,0.08,0.11,0,0.21,0,0.06,0.14,0,0
19,719,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0
24,720,0,0,0.18,0.01,0.2,0.06,0,0,0,0,0,0,0,0.02,0,0,0.21,0,0,0,0,0,0,0,0.23,0,0.06,0,0,0
15,721,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0,0.74,0,0,0,0.08,0.05,0,0,0,0,0,0.03,0,0,0
15,722,0,0,0.05,0,0,0,0,0,0,0,0.03,0,0,0.24,0,0.42,0.09,0,0,0.09,0,0,0,0.06,0,0.02,0,0,0,0
19,723,0,0,0,0.03,0,0,0,0,0.04,0,0.02,0,0,0,0,0.16,0.03,0,0,0.69,0.02,0,0,0,0,0,0,0,0,0
