class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10,1541,0.33,0,0,0.03,0,0,0.03,0,0.06,0.11,0.39,0.03,0,0,0,0.01,0.01,0,0,0
10,1542,0.24,0.03,0,0.12,0,0,0.01,0.08,0.02,0.16,0.32,0,0,0,0,0,0.01,0,0,0
8,1543,0.33,0,0.09,0,0,0,0,0,0.51,0.03,0,0.03,0,0,0,0,0,0,0,0
18,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1545,0.38,0,0,0,0,0,0,0,0,0.04,0.31,0,0,0.25,0,0,0,0,0,0
0,1546,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1547,0.87,0,0,0.02,0,0,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0,0
0,1548,0.41,0,0,0.08,0,0.01,0,0.03,0,0.09,0.01,0.03,0.04,0.28,0,0,0,0,0,0
7,1549,0,0.13,0,0.02,0,0,0.27,0.54,0,0,0,0.04,0,0,0,0,0,0,0,0
15,1550,0.02,0,0,0,0,0,0,0,0.02,0.14,0.06,0,0,0.01,0,0.74,0,0,0,0
18,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2,1552,0,0.05,0.9,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0
10,1553,0.15,0.04,0,0.09,0,0,0,0.01,0,0.09,0.49,0.01,0,0,0,0,0,0.08,0,0
2,1554,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0
0,1555,0.92,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0
0,1556,0.76,0,0,0.01,0,0,0,0,0.03,0.02,0.16,0,0,0,0,0,0,0,0.01,0
0,1557,0.67,0,0,0,0,0,0,0,0.1,0,0.22,0,0,0,0,0,0,0,0,0
9,1558,0.04,0,0,0.03,0,0,0,0,0.02,0.91,0,0,0,0,0,0,0,0,0,0
0,1559,0.92,0,0,0,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0
9,1560,0,0,0.1,0,0,0,0,0.05,0,0.67,0,0,0,0.17,0,0,0,0,0,0
0,1561,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1562,0.05,0,0,0,0,0,0,0,0.18,0.02,0.4,0.02,0.07,0,0.02,0.07,0.02,0,0.15,0
0,1563,0.68,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0
0,1564,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1565,0.75,0,0,0.05,0,0,0,0.04,0,0,0.05,0,0,0.09,0,0,0,0,0,0
10,1566,0.04,0.08,0,0.1,0,0.01,0.03,0.06,0,0,0.57,0.11,0,0,0,0,0,0,0,0
0,1567,0.78,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1568,0.84,0,0,0,0,0,0,0,0.07,0.05,0.04,0,0,0,0,0,0,0,0,0
0,1569,0.34,0.02,0,0.08,0,0,0,0.03,0,0.26,0.2,0.05,0,0,0,0,0,0,0,0
19,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,1571,0.53,0,0,0.03,0,0,0,0,0.01,0.28,0.13,0,0,0,0,0,0,0,0,0
0,1572,0.7,0,0.02,0.06,0,0,0,0,0.13,0,0.07,0,0,0,0,0,0,0,0,0
0,1573,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1574,0,0,0,0.02,0,0,0,0.14,0.09,0,0,0,0.01,0,0,0,0,0.02,0.71,0
17,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
0,1576,0.63,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0
0,1577,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1578,0.79,0,0,0,0,0,0,0,0,0.03,0.15,0,0,0,0,0,0,0,0,0
15,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
0,1580,0.86,0,0,0.06,0,0,0,0,0.06,0,0.01,0,0,0,0,0,0,0.01,0,0
0,1581,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
9,1582,0.25,0,0,0.08,0,0,0,0,0,0.63,0,0,0.03,0,0,0,0,0,0,0
7,1583,0.08,0,0,0.12,0,0,0,0.33,0,0.02,0,0,0.28,0.1,0,0,0,0.06,0,0
0,1584,0.57,0.02,0,0.04,0,0,0,0,0,0.07,0.25,0.02,0,0,0,0,0.02,0,0,0
11,1585,0.01,0.29,0,0.09,0,0.04,0.05,0.07,0,0.03,0.01,0.36,0.03,0,0,0,0,0,0,0
0,1586,0.45,0.02,0,0.07,0,0,0,0,0.06,0.15,0.14,0,0.03,0,0,0,0.01,0.05,0,0
10,1587,0.33,0,0,0,0,0,0,0,0.08,0,0.52,0,0,0.05,0,0,0,0,0,0
2,1588,0,0.1,0.73,0,0,0,0,0,0.05,0,0,0,0.11,0,0,0,0,0,0,0.01
9,1589,0.21,0.04,0,0.04,0,0,0.02,0.03,0.06,0.33,0.23,0.03,0,0,0,0,0,0,0,0
0,1590,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
0,1591,0.68,0.02,0,0,0,0,0,0.01,0.01,0.01,0.11,0.11,0.03,0.01,0,0,0,0,0,0
0,1592,0.91,0.01,0,0.01,0,0,0,0,0,0.03,0.02,0.02,0,0,0,0,0,0,0,0
0,1593,0.55,0,0.1,0,0.03,0,0,0,0.03,0,0,0,0,0,0,0,0,0.28,0,0
2,1594,0.25,0,0.47,0,0,0,0,0,0,0,0.21,0.03,0.03,0,0,0,0,0,0,0.01
0,1595,0.52,0.04,0,0.04,0,0,0,0,0,0.32,0.02,0,0.04,0,0,0,0,0,0,0
7,1596,0,0,0,0,0,0,0,0.94,0,0,0.04,0.01,0,0,0,0,0,0,0,0
0,1597,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1598,0.65,0,0,0.03,0,0,0,0,0.03,0,0.26,0,0,0,0,0,0,0,0,0
9,1599,0.09,0,0,0,0,0,0,0.02,0.04,0.72,0.12,0,0,0,0,0,0,0,0,0
0,1600,0.51,0,0.04,0,0,0,0,0,0.05,0,0.32,0.02,0.06,0,0,0,0,0,0,0
2,1601,0.3,0,0.48,0.01,0,0,0,0,0,0.02,0.01,0,0.06,0,0,0,0,0.11,0,0
0,1602,0.93,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0
13,1603,0,0.01,0,0,0,0,0,0,0,0.01,0.07,0.03,0,0.88,0,0,0,0,0,0
11,1604,0,0,0,0,0,0.01,0,0.09,0.32,0,0.05,0.5,0,0,0,0,0,0,0.02,0
10,1605,0.42,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0
18,1606,0.26,0,0,0,0,0,0,0,0.08,0,0.07,0.09,0,0,0,0,0,0,0.47,0
9,1607,0.22,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.03,0,0
0,1608,0.55,0.02,0,0.02,0,0,0,0,0.01,0,0.27,0.04,0.05,0.03,0,0,0,0,0,0
0,1609,0.85,0.01,0,0,0,0,0,0,0.09,0,0.03,0,0,0,0,0,0,0,0,0
8,1610,0,0,0,0,0,0,0,0,0.58,0,0,0.24,0,0,0,0,0,0,0.17,0
0,1611,0.84,0,0,0.03,0,0,0,0,0.03,0.02,0.07,0,0,0,0,0,0,0,0,0
2,1612,0.12,0,0.81,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.01
2,1613,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
9,1614,0.05,0,0,0.02,0,0,0,0.09,0.06,0.61,0.13,0.01,0,0,0,0,0,0,0,0
10,1615,0.2,0.06,0,0,0,0,0.01,0,0,0.03,0.65,0,0,0,0,0,0,0,0,0
9,1616,0,0,0,0,0,0,0,0,0,0.83,0.1,0,0,0,0,0.06,0,0,0,0
7,1617,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0
7,1618,0.1,0,0,0.21,0,0,0,0.36,0,0,0.25,0,0,0.07,0,0,0,0,0,0
10,1619,0.01,0.37,0,0.03,0,0,0,0.07,0,0.01,0.45,0,0,0,0,0,0,0,0,0
0,1620,0.65,0,0.1,0,0,0,0,0,0.19,0,0.05,0,0,0,0,0,0,0,0,0
15,1621,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.44,0.01,0.01,0.33,0.01
0,1622,0.73,0,0,0.01,0,0,0,0,0.02,0.2,0.04,0,0,0,0,0,0,0,0,0
1,1623,0,0.27,0.15,0.1,0,0,0.07,0.2,0,0,0.09,0.08,0.03,0,0,0,0,0,0,0
9,1624,0.19,0,0,0,0,0,0,0,0,0.76,0.03,0,0,0,0,0,0,0,0,0
10,1625,0.25,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0
10,1626,0.09,0,0,0.04,0,0,0,0.04,0.05,0.18,0.35,0,0,0.18,0,0.06,0,0,0,0
7,1627,0,0,0.14,0.39,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.03,0
19,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
10,1629,0.03,0,0,0,0,0,0,0,0,0.37,0.53,0,0,0,0,0,0,0.04,0,0
10,1630,0.37,0,0.01,0,0,0,0,0,0.05,0,0.51,0,0,0.01,0,0,0,0.02,0,0
18,1631,0.09,0,0,0.02,0,0,0,0,0.02,0,0.05,0.06,0,0,0,0,0,0,0.76,0
0,1632,0.83,0,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
2,1633,0.2,0,0.42,0,0,0,0,0,0,0.06,0,0,0,0,0,0.1,0.03,0.17,0.03,0
0,1634,0.56,0.03,0.33,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0,0,0,0,0
0,1635,0.45,0,0.04,0,0,0,0,0,0.15,0,0.27,0.02,0,0,0,0,0,0.08,0,0
0,1636,0.74,0.03,0,0.02,0,0,0,0.04,0,0.02,0.03,0.02,0.06,0,0,0.01,0,0,0,0
18,1637,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0
0,1638,0.65,0,0,0,0,0,0,0,0,0.28,0,0,0.04,0,0,0,0.01,0.01,0,0
0,1639,0.88,0,0,0.02,0,0,0,0,0,0.03,0.02,0.02,0,0,0,0,0,0.02,0,0
15,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.22,0,0
11,1641,0,0,0.05,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0.01
13,1642,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.68,0,0,0,0,0,0
18,1643,0.14,0,0.01,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0.46,0
18,1644,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0.14,0,0,0.02,0,0.8,0
10,1645,0.05,0,0,0,0,0,0,0,0.29,0,0.51,0.08,0,0.07,0,0,0,0,0,0
0,1646,0.67,0,0.03,0.03,0,0,0,0,0,0,0.01,0.06,0.02,0.15,0,0,0,0,0,0
10,1647,0.42,0,0,0,0,0,0,0,0.05,0.05,0.47,0,0,0,0,0,0,0,0,0
9,1648,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0.07,0,0,0,0,0,0
3,1649,0.03,0.1,0,0.38,0,0,0.04,0.16,0,0.03,0.19,0.04,0,0.03,0,0,0,0,0,0
10,1650,0.02,0.05,0.02,0,0,0.02,0,0.08,0,0.03,0.44,0.03,0.08,0.21,0,0,0,0,0,0
0,1651,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1652,0.51,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0
0,1653,0.97,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
2,1654,0.39,0.01,0.45,0,0,0,0,0,0.03,0,0.06,0.01,0.02,0,0,0,0,0.01,0,0
0,1655,0.66,0.02,0,0.02,0,0,0,0,0.07,0.16,0.01,0,0.04,0,0,0,0,0,0,0
6,1656,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0.11,0,0,0,0,0,0
0,1657,0.82,0,0,0,0,0,0,0,0.02,0,0.14,0,0,0,0,0,0,0,0,0
0,1658,0.86,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0
18,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.97,0
0,1660,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1661,0,0.34,0,0.04,0,0,0.07,0.5,0,0,0,0,0.05,0,0,0,0,0,0,0
0,1662,0.86,0,0,0,0,0,0,0,0,0.11,0,0,0.02,0,0,0,0,0,0,0
8,1663,0.29,0,0.04,0,0,0,0,0,0.43,0,0.02,0.14,0.03,0,0,0,0,0.02,0,0
18,1664,0.03,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0,0.01,0,0.01,0.85,0
2,1665,0.3,0,0.35,0,0,0,0,0,0.19,0,0.15,0,0,0,0,0,0,0,0,0
18,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
16,1667,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0
10,1668,0.26,0,0.01,0,0,0,0,0,0.08,0,0.58,0.04,0,0,0,0,0,0.02,0,0
3,1669,0,0,0,0.74,0,0,0.09,0.03,0,0,0,0,0,0,0,0,0,0,0.11,0
18,1670,0.08,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0.89,0
10,1671,0.26,0.03,0,0,0,0,0,0.02,0.03,0,0.62,0.02,0,0,0,0,0,0,0,0
10,1672,0.33,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0
7,1673,0,0,0.02,0,0,0,0,0.94,0,0,0,0.01,0,0,0,0,0,0,0,0
2,1674,0,0.25,0.29,0,0,0,0,0,0.26,0,0,0,0.03,0,0,0,0,0.16,0,0.01
17,1675,0.29,0.09,0,0.06,0,0,0,0.13,0.03,0.03,0.05,0.02,0,0,0,0,0,0.3,0,0
0,1676,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1677,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0.02,0,0
18,1678,0.01,0,0.13,0,0,0.05,0,0.14,0,0,0.02,0.29,0.06,0,0,0,0,0,0.3,0
9,1679,0.33,0,0,0,0,0,0,0,0.03,0.49,0.13,0,0,0,0,0,0,0,0,0
0,1680,0.78,0,0,0,0,0,0,0,0.07,0.07,0.08,0,0,0,0,0,0,0,0,0
10,1681,0.05,0.04,0,0.01,0.01,0,0,0.03,0,0.07,0.71,0,0,0.03,0,0,0.01,0,0,0
2,1682,0.36,0.05,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1683,0.01,0.07,0,0.01,0,0,0,0.07,0.06,0.1,0.55,0.06,0,0,0,0,0.03,0,0,0
0,1684,0.58,0,0,0,0,0,0,0,0.03,0,0.36,0,0,0,0,0,0,0,0,0
10,1685,0.35,0,0,0.01,0,0,0.01,0,0.13,0.02,0.46,0,0,0,0,0,0,0,0,0
0,1686,0.76,0,0,0,0,0,0,0,0.01,0.08,0.12,0,0,0,0,0,0,0,0,0
3,1687,0.26,0.07,0,0.3,0,0,0,0.07,0,0.02,0.18,0.05,0,0,0,0,0,0.02,0,0
0,1688,0.8,0,0,0,0,0,0,0,0.03,0.04,0.12,0,0,0,0,0,0,0,0,0
9,1689,0.24,0,0.01,0.01,0.01,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0
0,1690,0.69,0,0.05,0,0,0,0,0,0.18,0,0.06,0,0,0,0,0,0,0.02,0,0
5,1691,0,0,0,0,0,0.92,0,0.02,0,0,0,0.03,0,0,0,0,0.01,0,0,0
3,1692,0.1,0,0,0.87,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
9,1693,0.33,0,0,0,0,0,0,0,0,0.63,0.03,0,0,0,0,0,0,0,0,0
2,1694,0.17,0,0.4,0,0,0,0.01,0.04,0.06,0.01,0.14,0.03,0,0.15,0,0,0,0,0,0
18,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
5,1696,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1697,0.95,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0
11,1698,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0
11,1699,0,0,0,0,0,0,0,0,0.37,0,0,0.56,0,0,0.01,0.04,0,0,0.02,0
2,1700,0.02,0,0.41,0,0,0,0,0.18,0,0.05,0,0.26,0.03,0.04,0,0,0,0.01,0,0
10,1701,0.13,0,0,0.02,0,0.06,0,0.02,0,0,0.43,0.33,0,0,0,0,0,0,0,0
14,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
18,1703,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.66,0
0,1704,0.83,0,0,0,0,0,0,0,0.05,0.02,0.08,0,0,0,0,0,0,0,0,0
0,1705,0.42,0.03,0,0,0,0,0,0,0.11,0,0.35,0.06,0,0,0,0,0.02,0,0,0
0,1706,0.58,0,0.01,0.21,0,0,0,0,0.14,0.01,0.02,0,0.01,0,0,0,0,0,0,0
3,1707,0,0,0,0.69,0,0,0.01,0.16,0,0.1,0.02,0,0,0,0,0,0,0,0,0
9,1708,0.19,0,0,0,0,0,0,0,0,0.78,0,0,0,0.02,0,0,0,0,0,0
9,1709,0,0,0,0,0.01,0,0,0,0,0.8,0,0,0.09,0.09,0,0,0,0,0,0
1,1710,0,0.69,0.02,0,0,0.02,0.13,0.07,0,0,0,0,0.03,0,0,0,0.02,0.01,0,0
15,1711,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
0,1712,0.55,0,0,0.06,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.01,0,0
9,1713,0.23,0,0,0,0,0,0,0,0.05,0.53,0.14,0,0,0.04,0,0,0,0,0,0
2,1714,0,0.02,0.92,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0
10,1715,0.31,0,0,0,0,0,0,0,0.03,0.16,0.45,0,0.01,0,0,0.01,0,0,0,0
0,1716,0.93,0,0,0.02,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0
7,1717,0,0,0,0,0,0,0.01,0.97,0,0,0,0,0,0,0,0,0.02,0,0,0
7,1718,0.05,0.06,0.05,0.34,0,0.04,0,0.38,0,0,0.03,0.03,0,0,0,0,0,0,0,0
10,1719,0.06,0.04,0,0.24,0,0,0.03,0.06,0.01,0.21,0.3,0.03,0,0,0,0,0,0,0,0
2,1720,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.13,0
0,1721,0.69,0,0,0,0,0,0,0,0.08,0.05,0.17,0,0,0,0,0,0,0,0,0
0,1722,0.88,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
0,1723,0.44,0,0,0.07,0,0,0,0.03,0.06,0.12,0.25,0,0,0,0,0,0,0,0,0
0,1724,0.53,0,0.02,0,0,0.02,0,0,0.05,0.02,0.05,0.01,0,0.03,0,0,0,0.02,0.23,0
3,1725,0.03,0.24,0,0.45,0,0,0.03,0.19,0,0,0.05,0,0,0,0,0,0,0,0,0
9,1726,0.1,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
0,1727,0.72,0,0.22,0.01,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0
9,1728,0.03,0,0,0.09,0,0,0,0,0,0.77,0.09,0.01,0,0,0,0,0,0,0,0
0,1729,0.55,0,0,0,0,0,0,0,0.04,0.1,0.29,0,0,0,0,0,0,0,0,0
18,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.86,0
9,1731,0,0,0,0,0,0,0,0,0.05,0.78,0.1,0.05,0,0,0,0,0,0,0,0
0,1732,0.47,0,0,0,0,0,0,0.05,0,0,0.3,0.01,0,0.16,0,0,0,0,0,0
18,1733,0.11,0,0,0,0,0,0,0,0.07,0.07,0.02,0,0,0.05,0,0,0,0.06,0.63,0
0,1734,0.78,0,0,0,0,0,0,0,0.11,0.02,0.07,0.01,0,0,0,0,0,0,0,0
5,1735,0,0,0.02,0,0.02,0.46,0.05,0,0,0,0.19,0,0,0,0,0,0,0.25,0,0
2,1736,0,0,0.4,0,0.03,0.04,0,0.31,0,0,0,0.12,0,0,0,0,0,0,0.09,0
2,1737,0.13,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1738,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
11,1740,0,0.03,0.05,0,0,0.12,0,0.28,0.18,0,0.01,0.3,0.01,0,0,0,0,0,0,0
10,1741,0.3,0,0,0,0,0,0,0,0,0,0.56,0,0,0.13,0,0,0,0,0,0
10,1742,0.31,0,0,0,0,0,0,0,0.05,0,0.58,0.05,0,0,0,0,0,0,0,0
10,1743,0.12,0,0.02,0,0,0.02,0,0,0.02,0,0.42,0.4,0,0,0,0,0,0,0,0
0,1744,0.5,0,0,0,0,0,0,0,0,0,0.48,0,0,0.02,0,0,0,0,0,0
7,1745,0,0.12,0,0,0,0,0.03,0.76,0,0,0,0,0,0,0,0.02,0.07,0,0,0
9,1746,0.13,0.03,0,0,0,0,0,0,0,0.74,0.07,0,0,0,0,0,0,0,0,0
18,1747,0,0.19,0,0,0,0,0,0.17,0,0,0,0,0,0.04,0,0,0,0,0.58,0
0,1748,0.39,0,0.36,0,0,0,0,0,0.11,0,0.12,0,0,0,0,0,0,0,0,0
3,1749,0,0.02,0,0.54,0,0,0.01,0.21,0,0.08,0.11,0,0,0,0,0,0,0,0,0
0,1750,0.77,0,0,0,0,0,0,0,0.04,0.03,0.15,0,0,0,0,0,0,0,0,0
8,1751,0,0,0,0,0,0.09,0.03,0.02,0.65,0,0.19,0.02,0,0,0,0,0,0,0,0
11,1752,0,0,0,0,0,0,0,0.35,0.05,0,0.2,0.37,0,0.02,0,0,0,0,0,0
0,1753,0.4,0,0,0,0,0,0,0,0.03,0.25,0.3,0,0,0,0,0,0,0,0,0
0,1754,0.56,0,0,0,0,0,0,0,0.08,0.13,0.19,0,0,0,0,0,0,0,0,0
18,1755,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.08,0.81,0
0,1756,0.5,0,0,0,0,0,0,0,0,0,0.14,0.04,0,0,0,0,0,0,0.31,0
8,1757,0.17,0.13,0,0,0.02,0,0,0,0.35,0,0.16,0,0,0,0,0.07,0.08,0,0,0
9,1758,0.2,0,0.22,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0
8,1759,0.12,0,0.15,0,0,0,0,0,0.4,0.04,0.17,0.06,0,0,0,0,0,0.05,0,0
0,1760,0.69,0,0,0.03,0,0,0,0,0.05,0.11,0.07,0,0.05,0,0,0,0,0,0,0
18,1761,0.02,0,0,0,0,0,0,0,0.1,0,0,0,0.11,0,0,0.02,0,0.01,0.74,0
0,1762,0.63,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0
0,1763,0.49,0,0,0,0,0,0,0,0.26,0,0.02,0,0,0,0,0,0,0,0.21,0
0,1764,0.44,0,0,0,0,0,0,0,0.06,0.36,0.13,0,0,0,0,0,0,0,0,0
2,1765,0.12,0.08,0.32,0,0,0,0,0,0.21,0,0.15,0.08,0,0,0,0,0,0.02,0,0.02
0,1766,0.69,0,0,0.14,0,0,0,0.04,0.02,0.07,0.01,0,0.02,0,0,0,0,0,0,0
0,1767,0.47,0,0,0,0,0,0,0.02,0.06,0.13,0.09,0.01,0,0,0,0,0,0.22,0,0
7,1768,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0
8,1769,0,0.13,0,0,0,0.17,0,0,0.35,0,0,0,0,0,0,0.28,0,0,0,0
15,1770,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
18,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
2,1772,0.27,0.01,0.49,0,0,0,0,0.03,0,0,0.12,0.03,0,0,0,0,0,0,0,0
0,1773,0.73,0.01,0,0.02,0,0,0,0.05,0,0.15,0,0.02,0,0,0,0,0.01,0,0,0
13,1774,0.15,0,0.19,0,0,0,0,0.03,0,0.01,0.01,0,0,0.59,0,0,0,0,0,0
18,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
8,1776,0.02,0,0.03,0,0,0,0,0,0.85,0,0,0.03,0,0,0,0,0,0.03,0.05,0
18,1777,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0
1,1778,0,0.8,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0
18,1779,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.01,0,0.91,0
10,1780,0,0.05,0,0,0,0,0,0.04,0.08,0.02,0.74,0.03,0,0,0,0,0.03,0,0,0
9,1781,0.45,0.02,0,0,0,0,0,0,0,0.47,0.05,0,0,0,0,0,0,0,0,0
18,1782,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0
0,1783,0.88,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
10,1784,0.21,0,0.05,0,0,0,0,0,0.21,0,0.26,0.16,0.04,0.04,0,0,0,0.02,0.02,0
0,1785,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
3,1786,0.13,0.05,0,0.66,0,0,0.04,0.08,0,0.02,0.01,0,0,0,0,0,0,0,0,0
10,1787,0.19,0,0,0.02,0,0,0,0,0,0.14,0.6,0,0,0,0,0,0,0.03,0,0
9,1788,0.35,0,0,0,0,0,0,0,0.01,0.55,0.03,0.03,0,0,0,0,0,0,0,0
9,1789,0,0,0.01,0,0,0,0,0.26,0.11,0.49,0.01,0,0,0.06,0,0,0,0.01,0,0
0,1790,0.9,0,0,0,0,0,0,0,0.02,0.03,0,0.04,0,0,0,0,0,0,0,0
0,1791,0.63,0,0,0,0,0,0,0.02,0.05,0,0.28,0,0,0,0,0,0.01,0,0,0
18,1792,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.72,0
10,1793,0.19,0.02,0,0.09,0,0,0,0,0.02,0,0.58,0.05,0.01,0,0,0,0,0.01,0,0
11,1794,0.07,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0
7,1795,0,0,0,0,0,0,0,0.68,0.06,0,0,0,0,0,0,0,0.24,0.01,0,0
0,1796,0.92,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0,0,0
