class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
6,1277,0.04,0.13,0,0,0,0.04,0.78,0,0,0
5,1278,0.03,0,0,0.16,0.13,0.51,0,0.16,0,0
5,1279,0.09,0,0,0,0.05,0.8,0.04,0.01,0,0
8,1280,0,0,0,0,0,0.48,0,0,0.5,0.01
7,1281,0,0,0,0,0,0.24,0,0.76,0,0
6,1282,0.25,0.15,0,0,0.1,0.09,0.41,0,0,0
5,1283,0.03,0,0,0.03,0.12,0.72,0,0.08,0,0
5,1284,0.07,0,0,0,0,0.57,0.04,0.3,0,0
5,1285,0,0,0,0.36,0,0.63,0,0,0,0
3,1286,0.07,0,0,0.62,0.02,0.09,0,0.2,0,0
5,1287,0.05,0,0,0,0,0.7,0,0.24,0,0
4,1288,0,0,0,0.49,0.51,0,0,0,0,0
5,1289,0,0,0,0.16,0.07,0.68,0,0.09,0,0
6,1290,0,0,0,0,0,0.02,0.8,0.01,0.17,0
6,1291,0,0,0,0,0,0,1.0,0,0,0
9,1292,0.05,0,0,0,0.05,0.28,0,0,0.12,0.5
5,1293,0,0,0,0,0.2,0.72,0.01,0.02,0.04,0
8,1294,0,0,0,0,0,0,0,0,1.0,0
8,1295,0.01,0.18,0.03,0.05,0.19,0.02,0,0,0.5,0.01
0,1296,0.31,0.2,0,0.08,0,0.1,0.22,0.05,0,0.02
5,1297,0.03,0.01,0,0,0.03,0.68,0,0.19,0.05,0
7,1298,0.16,0,0,0,0.06,0,0,0.77,0,0
5,1299,0,0,0,0,0.1,0.76,0,0.14,0,0
8,1300,0,0,0,0,0.2,0.02,0,0,0.52,0.26
5,1301,0,0,0,0,0,0.99,0,0,0,0
0,1302,0.27,0.05,0,0.01,0.26,0.19,0.2,0,0,0
6,1303,0,0.03,0,0.3,0.22,0,0.45,0,0,0
5,1304,0,0,0,0,0,0.68,0,0.32,0,0
7,1305,0,0,0,0,0.04,0.23,0.03,0.69,0,0
5,1306,0.18,0,0,0.01,0.14,0.44,0.03,0.2,0,0
5,1307,0.08,0,0,0,0,0.65,0,0.26,0,0
9,1308,0,0,0,0,0,0,0,0,0,1.0
8,1309,0,0.01,0,0,0,0.26,0,0.06,0.67,0
7,1310,0.16,0.02,0,0.02,0,0.13,0.04,0.63,0,0
5,1311,0,0,0,0,0.01,0.86,0,0.13,0,0
8,1312,0,0,0,0,0,0,0,0.01,0.97,0
5,1313,0.34,0.01,0,0.01,0.15,0.36,0.03,0.1,0,0
8,1314,0,0,0,0,0,0.31,0,0.05,0.63,0
4,1315,0,0,0,0.37,0.39,0,0.2,0,0.04,0
6,1316,0,0.05,0,0,0.08,0,0.79,0,0,0.07
5,1317,0,0,0,0,0,0.92,0,0.07,0,0
8,1318,0,0,0,0,0,0,0,0,0.99,0
6,1319,0,0,0,0,0,0,1.0,0,0,0
1,1320,0.27,0.45,0,0,0,0,0.28,0,0,0
5,1321,0.04,0,0,0,0.02,0.78,0.03,0.14,0,0
4,1322,0,0,0,0,0.76,0.08,0.04,0.11,0,0
5,1323,0,0,0,0,0.03,0.69,0,0.28,0,0
0,1324,0.52,0,0,0,0,0.15,0.01,0.3,0,0
5,1325,0.29,0,0,0,0.07,0.53,0.06,0.04,0,0
5,1326,0,0,0,0.06,0.02,0.86,0.04,0,0,0
5,1327,0,0,0,0,0,0.67,0.06,0.26,0,0
5,1328,0.01,0,0,0,0,0.87,0,0.11,0,0
5,1329,0,0,0,0,0,0.59,0,0.33,0.08,0
7,1330,0,0,0,0,0.01,0.3,0,0.68,0,0
1,1331,0.03,0.55,0,0.14,0.05,0,0.2,0,0.02,0
6,1332,0,0.03,0,0.04,0.09,0,0.79,0,0.05,0
5,1333,0,0,0,0.17,0.09,0.67,0.04,0.02,0,0
1,1334,0.02,0.58,0,0,0,0.37,0,0.02,0,0
9,1335,0,0,0,0,0,0,0,0,0,1.0
5,1336,0.05,0,0,0,0.01,0.75,0.15,0.03,0,0
5,1337,0.02,0.01,0,0,0.13,0.4,0,0.03,0.19,0.21
8,1338,0,0,0,0.03,0.07,0.37,0,0,0.53,0
5,1339,0.04,0,0,0,0.04,0.84,0,0.04,0.03,0
1,1340,0,0.81,0,0,0,0.08,0,0,0.1,0.02
8,1341,0,0,0,0,0,0.3,0,0,0.7,0
5,1342,0.09,0.04,0,0,0.12,0.61,0.08,0.05,0,0
3,1343,0,0,0,0.83,0,0,0.1,0,0,0.07
7,1344,0,0,0,0,0,0.45,0.01,0.53,0,0
5,1345,0.02,0,0,0.04,0.11,0.78,0,0,0,0.05
1,1346,0,1.0,0,0,0,0,0,0,0,0
0,1347,0.5,0,0,0.02,0.02,0.24,0,0.02,0.19,0
0,1348,0.64,0,0,0.02,0,0.01,0,0.33,0,0
8,1349,0,0,0,0,0.2,0.27,0.08,0,0.43,0
9,1350,0,0,0,0,0,0,0.02,0.1,0,0.87
6,1351,0,0.11,0,0.01,0.06,0,0.81,0,0,0
5,1352,0,0,0,0,0.3,0.55,0,0.15,0,0
7,1353,0.06,0.01,0,0,0,0.28,0.1,0.54,0,0
8,1354,0,0,0,0,0,0,0,0,1.0,0
5,1355,0.33,0,0,0,0.05,0.42,0.05,0.14,0,0
0,1356,0.43,0,0,0.07,0.07,0.18,0.11,0.1,0.04,0
0,1357,0.53,0,0,0.16,0.08,0.13,0,0.03,0.06,0
6,1358,0.39,0,0,0,0,0,0.52,0.08,0,0
5,1359,0.3,0,0,0,0.02,0.43,0,0.24,0,0
5,1360,0.03,0,0,0,0.04,0.55,0.09,0.26,0.01,0
5,1361,0.1,0,0,0,0.06,0.59,0,0.24,0,0
5,1362,0,0,0,0,0,0.51,0,0.46,0.02,0
4,1363,0,0.16,0,0,0.38,0,0,0.37,0,0.08
8,1364,0,0,0,0.05,0.02,0.12,0.2,0,0.61,0
8,1365,0,0,0,0,0,0,0,0,0.99,0
5,1366,0.06,0,0,0,0.04,0.81,0.05,0,0,0
0,1367,0.6,0.01,0,0,0.05,0.09,0,0.23,0,0
5,1368,0.01,0,0,0,0,0.71,0.07,0.21,0,0
8,1369,0,0.01,0,0,0,0.21,0.01,0.02,0.74,0
5,1370,0.34,0.03,0,0,0.1,0.39,0.03,0.11,0,0
5,1371,0.03,0,0,0,0.01,0.71,0,0.24,0,0
6,1372,0,0,0,0.06,0,0.15,0.59,0,0.19,0
9,1373,0,0,0,0,0,0.27,0,0.16,0,0.57
7,1374,0.02,0.02,0,0,0.12,0.05,0,0.79,0,0
7,1375,0.05,0.02,0,0,0,0.2,0.04,0.69,0,0
0,1376,0.28,0.15,0,0.14,0.27,0,0,0.14,0.01,0
3,1377,0,0.06,0,0.69,0.24,0,0,0,0,0.01
8,1378,0.01,0,0,0,0,0.05,0,0.14,0.8,0
9,1379,0.05,0,0,0.07,0,0.14,0,0.1,0.13,0.51
9,1380,0,0,0,0,0,0.03,0,0,0.07,0.9
4,1381,0,0.06,0.01,0.01,0.49,0,0.02,0.02,0.38,0.01
1,1382,0.06,0.61,0,0.01,0.12,0,0,0,0.2,0
5,1383,0,0,0,0,0,0.87,0,0.13,0,0
2,1384,0,0,1.0,0,0,0,0,0,0,0
5,1385,0.08,0,0,0,0.1,0.73,0.06,0.01,0,0
3,1386,0.02,0,0,0.9,0,0,0.03,0.05,0,0
3,1387,0,0,0,0.64,0,0,0,0,0.34,0.01
6,1388,0.17,0.06,0,0.02,0.23,0.09,0.34,0.05,0.03,0
9,1389,0,0,0,0,0,0,0,0,0,1.0
5,1390,0.1,0.02,0,0,0,0.73,0.03,0.11,0,0
5,1391,0.06,0,0,0.33,0.01,0.41,0,0.18,0,0
5,1392,0.03,0,0,0,0,0.7,0.03,0.24,0,0
6,1393,0,0.06,0,0.03,0.2,0.2,0.29,0,0.21,0
6,1394,0.02,0.01,0,0,0.15,0,0.81,0,0,0.01
5,1395,0.06,0,0,0.33,0.06,0.41,0.03,0.1,0,0
6,1396,0.04,0,0,0,0,0.15,0.79,0.02,0,0
5,1397,0.27,0,0,0,0.02,0.42,0.11,0.17,0,0
7,1398,0,0,0,0,0.09,0.39,0,0.5,0,0
5,1399,0,0,0,0,0.08,0.76,0,0,0.15,0
8,1400,0.02,0.12,0,0,0.25,0.09,0,0,0.3,0.22
5,1401,0,0.01,0,0,0.1,0.51,0.02,0.3,0.04,0.02
7,1402,0,0,0,0,0,0.38,0,0.62,0,0
5,1403,0.01,0,0,0,0.05,0.77,0,0.17,0,0
7,1404,0.21,0,0,0,0,0.11,0.01,0.66,0,0
6,1405,0,0.08,0,0,0.27,0,0.46,0.18,0,0
7,1406,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,1407,0.35,0,0,0,0,0,0,0.63,0,0
0,1408,0.6,0.03,0,0.04,0.02,0.11,0.02,0.17,0,0
0,1409,1.0,0,0,0,0,0,0,0,0,0
5,1410,0.04,0,0,0,0.08,0.49,0.02,0.36,0,0
5,1411,0.05,0,0,0.01,0.03,0.81,0.05,0.04,0,0
4,1412,0,0.27,0,0.29,0.44,0,0,0,0,0
0,1413,0.59,0.1,0,0,0.23,0,0,0,0.05,0.02
8,1414,0,0,0,0.15,0.04,0.05,0,0,0.75,0
5,1415,0,0,0,0,0,0.72,0,0.28,0,0
8,1416,0,0.01,0,0,0,0.41,0,0.04,0.53,0
0,1417,0.67,0,0,0.12,0.01,0.14,0,0.06,0,0
6,1418,0.04,0.04,0,0.02,0.2,0.1,0.59,0.01,0,0
5,1419,0.01,0,0,0,0.04,0.52,0,0.43,0,0
8,1420,0,0,0,0,0,0.46,0,0.05,0.49,0
7,1421,0,0,0,0,0,0,0,1.0,0,0
7,1422,0.13,0,0,0,0.04,0.25,0.01,0.56,0,0
6,1423,0,0,0,0,0,0,1.0,0,0,0
5,1424,0.17,0,0,0,0,0.65,0,0.17,0,0
5,1425,0,0,0,0.1,0.1,0.72,0,0.08,0,0
7,1426,0.07,0,0,0,0.04,0.37,0.02,0.49,0.01,0
6,1427,0.04,0,0,0.26,0,0.08,0.61,0,0,0
9,1428,0,0,0,0,0,0,0,0,0,1.0
7,1429,0.03,0.03,0.03,0.03,0.32,0.03,0.03,0.41,0.03,0.03
5,1430,0,0.06,0,0,0.15,0.44,0.04,0,0.31,0
3,1431,0.1,0,0,0.68,0.04,0.11,0.02,0.06,0,0
7,1432,0,0,0,0,0,0.1,0,0.9,0,0
6,1433,0.08,0.05,0,0,0.05,0.35,0.39,0.06,0.02,0
5,1434,0.14,0,0,0,0.04,0.58,0,0.24,0,0
8,1435,0,0,0,0,0,0,0,0,1.0,0
7,1436,0.05,0,0,0,0.03,0.27,0,0.64,0,0
9,1437,0,0,0,0,0,0,0.09,0,0,0.9
4,1438,0,0,0,0,0.6,0.28,0,0.02,0.09,0
7,1439,0,0,0,0,0.01,0.26,0,0.73,0,0
5,1440,0,0,0,0,0,0.74,0,0.25,0,0
8,1441,0,0,0,0,0.3,0.08,0,0,0.41,0.21
7,1442,0.16,0,0,0,0.04,0.13,0,0.45,0.22,0
9,1443,0,0,0,0,0,0,0,0,0,1.0
9,1444,0,0,0,0.04,0,0,0,0,0,0.95
5,1445,0,0,0,0,0,0.63,0,0.36,0,0
6,1446,0.06,0.16,0,0.05,0.1,0.05,0.42,0.07,0.08,0
5,1447,0.03,0,0,0.23,0.04,0.49,0,0.2,0,0
4,1448,0,0,0,0,0.67,0.07,0,0.26,0,0
6,1449,0.02,0.02,0.02,0.02,0.02,0.02,0.51,0.02,0.33,0.02
9,1450,0,0,0,0,0,0,0,0,0.06,0.93
5,1451,0,0,0,0,0,0.88,0,0.06,0.06,0
5,1452,0,0,0,0.02,0.29,0.63,0,0,0.05,0
4,1453,0,0.02,0,0,0.55,0.04,0.39,0,0,0
7,1454,0.11,0,0,0,0.04,0.3,0,0.54,0,0
4,1455,0,0.02,0,0.03,0.32,0.31,0,0.02,0.3,0
9,1456,0,0,0,0,0,0,0,0,0,1.0
5,1457,0,0,0,0,0,0.79,0,0.09,0.12,0
4,1458,0.04,0.02,0,0.27,0.44,0.04,0.19,0,0,0
0,1459,0.49,0,0,0.04,0.31,0.06,0.02,0,0.09,0
8,1460,0,0,0,0,0,0.24,0.02,0,0.74,0
4,1461,0.05,0,0,0,0.39,0.19,0,0,0.29,0.06
8,1462,0.06,0,0,0,0,0.02,0,0.31,0.62,0
5,1463,0,0,0,0,0,0.84,0,0.16,0,0
4,1464,0,0,0.04,0.02,0.74,0,0,0.05,0.15,0
5,1465,0,0,0,0,0.17,0.69,0.06,0.03,0.04,0
7,1466,0,0,0,0,0.04,0.32,0.02,0.48,0.14,0
5,1467,0.04,0,0,0.31,0,0.39,0,0.24,0,0
6,1468,0.01,0.01,0,0,0.18,0.09,0.69,0,0,0
7,1469,0,0,0,0,0,0.37,0,0.63,0,0
8,1470,0,0.09,0,0,0.17,0.1,0,0,0.57,0.05
5,1471,0,0,0,0,0.05,0.53,0.06,0.34,0.01,0
6,1472,0,0.2,0,0.2,0,0,0.54,0,0.06,0
7,1473,0.07,0,0,0,0.04,0.17,0,0.72,0,0
5,1474,0,0,0,0,0,0.77,0,0.23,0,0
7,1475,0,0,0,0,0.03,0.37,0,0.6,0,0
0,1476,0.61,0.01,0,0.02,0.27,0.06,0.03,0,0,0
8,1477,0,0,0,0,0,0.39,0,0.04,0.5,0.06
1,1478,0,0.66,0,0,0.04,0.15,0.15,0,0,0
9,1479,0.05,0,0,0,0,0,0,0,0,0.94
8,1480,0,0.19,0,0,0.11,0.18,0,0,0.51,0
9,1481,0,0,0,0,0,0,0,0.02,0,0.98
5,1482,0.04,0.01,0,0,0.03,0.84,0.05,0.04,0,0
2,1483,0,0,1.0,0,0,0,0,0,0,0
0,1484,0.7,0,0,0,0.02,0.18,0,0.11,0,0
5,1485,0,0,0,0,0,0.86,0,0.13,0,0
8,1486,0.04,0.02,0,0,0.04,0.08,0,0.05,0.77,0
5,1487,0.02,0,0,0,0.26,0.61,0,0.09,0.01,0
4,1488,0,0.1,0.03,0,0.6,0,0.04,0,0.22,0
4,1489,0.02,0.17,0,0.08,0.34,0,0.01,0.1,0.26,0
3,1490,0.15,0.01,0,0.37,0.1,0.21,0.14,0.02,0,0
6,1491,0,0,0,0.01,0,0,0.98,0,0,0
5,1492,0,0,0,0,0,0.79,0,0.19,0,0
5,1493,0,0.03,0,0,0,0.92,0,0.03,0,0
5,1494,0,0,0,0,0,0.79,0,0.2,0,0
7,1495,0,0,0,0,0,0.23,0,0.77,0,0
5,1496,0,0,0,0,0.23,0.38,0,0.38,0,0
7,1497,0.02,0,0,0.07,0.02,0.09,0.01,0.58,0.02,0.18
0,1498,0.47,0,0,0.01,0,0.15,0,0.36,0,0
5,1499,0.03,0,0,0,0,0.39,0.27,0,0.3,0
5,1500,0.03,0,0,0,0,0.64,0,0.32,0.01,0
5,1501,0.03,0,0,0.02,0.29,0.65,0,0,0,0
5,1502,0,0,0.15,0.02,0,0.55,0,0.19,0.09,0
5,1503,0.36,0,0,0,0.1,0.39,0.14,0,0,0
9,1504,0,0,0,0,0,0,0,0,0,1.0
6,1505,0,0,0,0,0,0,1.0,0,0,0
7,1506,0,0,0,0,0.04,0.33,0,0.6,0.02,0
5,1507,0.33,0.02,0,0,0.09,0.4,0.13,0.03,0,0
5,1508,0.07,0,0,0.01,0.07,0.77,0,0.06,0,0
8,1509,0,0,0,0,0,0.33,0,0.08,0.59,0
9,1510,0,0,0,0,0,0,0,0,0,1.0
9,1511,0,0,0,0,0,0,0,0,0,1.0
5,1512,0,0,0,0,0,0.82,0,0.18,0,0
6,1513,0.32,0.13,0,0,0,0,0.52,0,0,0.02
7,1514,0.1,0,0,0,0,0.24,0.01,0.61,0.03,0
6,1515,0,0,0,0,0,0,0.99,0,0,0
7,1516,0,0,0,0,0,0.32,0,0.68,0,0
5,1517,0.02,0,0,0.31,0.15,0.4,0.12,0,0,0
5,1518,0.03,0,0,0,0,0.75,0.01,0.19,0,0
7,1519,0,0,0,0,0,0,0,1.0,0,0
8,1520,0,0,0,0,0,0.34,0,0.08,0.58,0
5,1521,0.01,0,0,0,0.04,0.76,0,0.18,0,0
1,1522,0,0.61,0,0,0.02,0.04,0.29,0.04,0,0
6,1523,0,0.3,0,0.12,0,0.02,0.51,0,0.03,0
0,1524,0.84,0,0,0,0,0.03,0,0.11,0,0
0,1525,0.56,0,0,0,0,0.38,0,0.06,0,0
5,1526,0,0,0,0,0,0.45,0,0.06,0.27,0.22
4,1527,0.04,0.03,0,0.01,0.33,0.19,0.03,0,0.07,0.3
4,1528,0.08,0.08,0,0,0.53,0.08,0.08,0.09,0.05,0
7,1529,0.42,0,0,0,0,0,0,0.56,0,0
5,1530,0,0,0,0,0.06,0.56,0.03,0.33,0,0
5,1531,0,0,0,0,0.1,0.49,0,0.14,0.27,0
5,1532,0.12,0,0,0,0.06,0.66,0.02,0.12,0.02,0
9,1533,0,0,0,0,0,0,0,0,0,1.0
2,1534,0,0,1.0,0,0,0,0,0,0,0
7,1535,0.11,0,0,0,0,0.42,0,0.47,0,0
5,1536,0.02,0,0,0,0,0.81,0,0.17,0,0
3,1537,0,0,0,1.0,0,0,0,0,0,0
5,1538,0,0,0,0,0,0.69,0,0.06,0.09,0.16
4,1539,0,0.11,0,0.04,0.55,0.21,0.05,0.03,0,0
3,1540,0,0,0,1.0,0,0,0,0,0,0
5,1541,0.12,0,0,0,0.1,0.7,0.07,0,0,0
5,1542,0.23,0,0,0,0.02,0.45,0.18,0.1,0,0
4,1543,0,0,0,0,0.63,0.31,0,0.04,0.01,0
9,1544,0,0,0,0,0,0,0,0,0,0.99
5,1545,0.04,0,0,0.27,0.02,0.48,0,0.2,0,0
7,1546,0,0,0,0,0,0,0,1.0,0,0
5,1547,0,0,0,0,0,0.54,0.02,0.43,0,0
7,1548,0.03,0,0,0.26,0.03,0.09,0.09,0.4,0.09,0
6,1549,0,0,0,0.01,0.07,0,0.91,0,0,0
3,1550,0.09,0,0,0.5,0.35,0,0,0.04,0,0
9,1551,0,0,0,0,0,0,0,0,0,1.0
8,1552,0.03,0,0,0,0,0,0.02,0,0.94,0
5,1553,0.28,0.02,0,0,0.08,0.49,0.09,0.02,0,0
8,1554,0,0,0,0.44,0,0,0,0,0.56,0
7,1555,0,0,0,0.03,0,0.26,0,0.69,0,0
5,1556,0.01,0,0,0,0,0.65,0,0.31,0,0
5,1557,0,0,0,0,0.01,0.96,0,0.03,0,0
0,1558,0.71,0,0,0.01,0.01,0.07,0.02,0.18,0,0
5,1559,0,0,0,0,0,0.76,0,0.23,0,0
0,1560,0.7,0,0,0.14,0,0,0.02,0,0.14,0
7,1561,0,0,0,0,0,0.27,0,0.72,0,0
1,1562,0,0.52,0,0.05,0.23,0.15,0,0.04,0,0
5,1563,0,0,0,0,0,0.79,0,0.2,0,0
5,1564,0,0,0,0,0,0.94,0,0.06,0,0
7,1565,0.01,0,0,0.07,0.01,0.41,0.05,0.43,0,0
5,1566,0,0,0,0.02,0.21,0.52,0.24,0,0,0
5,1567,0,0,0,0,0,0.89,0,0,0.09,0.01
5,1568,0,0,0,0,0,0.51,0,0.49,0,0
5,1569,0.22,0,0,0,0.06,0.56,0.09,0.06,0,0
2,1570,0,0,1.0,0,0,0,0,0,0,0
5,1571,0.2,0,0,0,0.02,0.67,0.01,0.08,0,0
5,1572,0.01,0.02,0,0,0,0.85,0.02,0.09,0,0
7,1573,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01
9,1574,0.13,0.02,0,0,0,0,0.17,0,0,0.68
0,1575,1.0,0,0,0,0,0,0,0,0,0
4,1576,0,0,0,0,0.43,0.42,0,0.16,0,0
5,1577,0.01,0.01,0.01,0.01,0.01,0.89,0.01,0.01,0.01,0.01
5,1578,0.01,0,0,0,0,0.93,0,0.04,0,0
8,1579,0.05,0,0,0,0,0,0,0,0.94,0
5,1580,0,0,0,0,0,0.65,0.02,0.32,0,0
5,1581,0,0,0,0,0,0.69,0,0.27,0,0.02
0,1582,0.36,0,0,0,0.11,0.14,0.03,0.36,0,0
6,1583,0.19,0.11,0,0.07,0.03,0,0.39,0.11,0.09,0
5,1584,0.05,0,0,0,0.05,0.71,0.05,0.14,0,0
4,1585,0,0,0,0,0.5,0.03,0.35,0,0.1,0
5,1586,0.21,0,0,0,0.07,0.38,0.04,0.27,0,0
5,1587,0.01,0,0,0.12,0.11,0.68,0,0.08,0,0
4,1588,0,0,0.02,0,0.46,0,0,0,0.46,0.05
5,1589,0.26,0,0,0.01,0.17,0.41,0.1,0.04,0,0
5,1590,0,0,0,0,0,0.72,0,0.27,0,0
7,1591,0,0,0,0,0.16,0.35,0.04,0.4,0.04,0
7,1592,0,0,0,0,0.08,0.29,0,0.62,0,0
5,1593,0.29,0,0,0,0,0.67,0,0,0.04,0
5,1594,0,0,0.01,0,0.15,0.41,0,0.1,0.31,0
7,1595,0.14,0,0,0,0.09,0.03,0.06,0.68,0,0
6,1596,0,0,0,0.38,0,0,0.62,0,0,0
7,1597,0,0,0,0,0,0,0,1.0,0,0
5,1598,0,0,0,0,0.01,0.9,0.04,0.05,0,0
0,1599,0.54,0,0,0,0.07,0.18,0.02,0.19,0,0
5,1600,0,0,0,0.01,0.19,0.73,0,0.04,0.04,0
8,1601,0.12,0,0,0,0.04,0.09,0,0.21,0.55,0
5,1602,0,0,0,0,0,0.69,0,0.31,0,0
3,1603,0.09,0,0,0.72,0.12,0.07,0,0,0,0
4,1604,0.01,0.1,0,0.09,0.32,0.25,0.11,0,0.11,0.01
5,1605,0,0,0,0.02,0.04,0.91,0,0.02,0,0
9,1606,0,0,0,0,0.04,0.37,0.05,0.05,0.03,0.45
0,1607,0.51,0,0,0,0,0,0,0.49,0,0
5,1608,0,0,0,0.04,0.18,0.52,0.01,0.19,0.05,0
5,1609,0.01,0,0,0,0.01,0.62,0,0.35,0,0
9,1610,0,0,0,0,0,0.36,0,0,0,0.63
5,1611,0.02,0,0,0,0,0.88,0.01,0.09,0,0
8,1612,0,0,0.01,0,0.03,0.16,0,0.02,0.77,0
8,1613,0,0,0,0.12,0,0,0,0,0.88,0
0,1614,0.45,0.01,0,0.03,0.12,0.28,0.09,0.02,0,0
5,1615,0.01,0.02,0,0.01,0.32,0.54,0.05,0.04,0,0
0,1616,0.61,0.01,0,0,0.09,0.2,0,0.08,0,0
6,1617,0.03,0,0,0.03,0.02,0,0.89,0,0,0
6,1618,0,0,0,0.25,0.01,0.23,0.41,0.1,0,0
4,1619,0.05,0.08,0,0.03,0.41,0.21,0.21,0,0,0
5,1620,0,0,0,0,0,0.91,0,0.06,0.02,0
9,1621,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77
7,1622,0.1,0,0,0,0,0.35,0,0.53,0,0
6,1623,0,0.06,0,0,0.3,0,0.4,0,0.22,0
0,1624,0.49,0,0,0,0.06,0.1,0,0.33,0,0
5,1625,0,0,0,0.05,0.04,0.91,0,0,0,0
5,1626,0.19,0.12,0,0.21,0.08,0.24,0.04,0.12,0,0
6,1627,0,0,0,0.03,0,0,0.73,0,0.22,0.02
2,1628,0,0,1.0,0,0,0,0,0,0,0
0,1629,0.49,0,0,0,0.1,0.4,0,0,0,0
5,1630,0.04,0.02,0,0.04,0.06,0.78,0.01,0.04,0,0
3,1631,0,0.02,0,0.82,0,0.06,0,0.04,0.02,0.04
5,1632,0,0,0,0,0,0.65,0,0.18,0.16,0
8,1633,0.28,0.05,0,0,0.02,0,0,0.17,0.46,0.03
5,1634,0,0,0,0,0.02,0.67,0,0.02,0.28,0
5,1635,0.09,0.02,0,0,0.11,0.73,0,0.02,0.02,0
7,1636,0,0.02,0,0,0.06,0.27,0.05,0.52,0.06,0
9,1637,0,0,0,0,0,0,0,0,0.31,0.69
7,1638,0.14,0.01,0,0,0,0,0,0.83,0,0
7,1639,0.01,0,0,0,0.04,0.35,0,0.59,0,0
0,1640,0.58,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.29,0.02
8,1641,0,0,0.01,0,0.26,0,0,0,0.45,0.27
8,1642,0,0,0,0,0,0,0,0,0.96,0
1,1643,0,0.66,0,0,0,0.21,0,0,0.13,0
9,1644,0,0.09,0,0.21,0,0,0,0,0,0.69
4,1645,0,0,0,0.17,0.43,0.4,0,0,0,0
7,1646,0,0,0,0.12,0.01,0.29,0.02,0.4,0.15,0
5,1647,0.07,0,0,0,0.02,0.86,0,0.04,0,0
0,1648,0.93,0,0,0.06,0,0,0,0,0,0
6,1649,0.06,0,0,0.03,0.15,0.24,0.49,0,0,0
3,1650,0,0,0,0.44,0.24,0.21,0.07,0.03,0.01,0
5,1651,0,0,0,0,0,0.94,0,0.06,0,0
7,1652,0.26,0,0,0,0,0.02,0,0.71,0,0
7,1653,0,0,0,0,0,0.08,0,0.92,0,0
5,1654,0,0.03,0.01,0,0.08,0.59,0,0.04,0.25,0
7,1655,0.06,0.01,0,0,0.17,0.19,0.02,0.54,0,0
6,1656,0.2,0,0,0,0,0,0.8,0,0,0
5,1657,0,0,0,0,0.02,0.62,0,0.35,0,0
5,1658,0,0,0,0,0,0.78,0,0.22,0,0
3,1659,0,0.02,0,0.9,0,0,0,0,0,0.07
7,1660,0,0,0,0,0,0.39,0,0.61,0,0
6,1661,0,0,0,0,0.15,0,0.84,0,0,0
7,1662,0,0,0,0,0,0,0,1.0,0,0
4,1663,0.06,0.02,0,0,0.41,0.4,0,0,0.09,0
9,1664,0.06,0,0,0,0.09,0.02,0,0,0,0.83
5,1665,0.01,0.01,0,0.03,0.02,0.92,0,0,0,0
3,1666,0,0.02,0,0.92,0,0,0,0,0,0.05
6,1667,0.09,0,0,0,0,0,0.81,0,0.05,0.05
5,1668,0.04,0,0,0.03,0.09,0.82,0.02,0,0,0
6,1669,0,0,0,0,0,0,0.66,0.22,0,0.1
3,1670,0,0,0,0.9,0,0,0,0.04,0,0.05
5,1671,0,0.02,0,0.06,0.11,0.78,0.03,0,0,0
5,1672,0,0,0,0.02,0.12,0.83,0,0.02,0,0
6,1673,0.02,0,0,0.05,0.01,0,0.89,0,0.03,0
8,1674,0,0.29,0.01,0.01,0.02,0.29,0,0,0.37,0
5,1675,0.36,0.06,0,0,0.01,0.4,0.16,0,0,0
7,1676,0,0,0,0,0,0,0,1.0,0,0
4,1677,0,0.05,0,0,0.95,0,0,0,0,0
1,1678,0,0.55,0,0,0,0,0.04,0,0.4,0
5,1679,0.33,0,0,0,0.04,0.45,0,0.17,0,0
7,1680,0,0,0,0,0.22,0.16,0,0.62,0,0
4,1681,0.09,0.02,0,0.11,0.33,0.31,0.07,0.06,0,0
8,1682,0,0,0,0,0,0.38,0,0.01,0.61,0
5,1683,0.24,0.06,0,0.02,0.26,0.31,0.1,0,0.01,0
5,1684,0,0,0,0,0,0.94,0.01,0.03,0,0
5,1685,0.07,0,0,0,0.11,0.76,0.04,0.01,0,0
5,1686,0.06,0,0,0.01,0,0.56,0,0.37,0,0
5,1687,0.08,0.01,0,0,0.02,0.55,0.29,0.03,0,0
5,1688,0.03,0,0,0,0,0.91,0,0.06,0,0
0,1689,0.53,0,0,0,0.02,0.16,0,0.28,0,0
5,1690,0.02,0,0,0,0.13,0.6,0,0.24,0,0
8,1691,0,0,0,0,0,0,0.03,0,0.97,0
6,1692,0.05,0.05,0,0,0,0.2,0.48,0.22,0,0
0,1693,0.42,0,0,0,0.01,0.35,0,0.2,0,0
8,1694,0,0,0,0.17,0.01,0.37,0.03,0.01,0.39,0
9,1695,0,0.01,0,0,0,0,0,0,0,0.99
8,1696,0,0,0,0,0,0,0,0,1.0,0
7,1697,0,0,0,0,0.01,0.29,0,0.7,0,0
8,1698,0,0,0,0,0.34,0,0,0,0.45,0.19
4,1699,0,0.03,0,0.05,0.76,0,0,0,0.15,0.01
