class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
NN,530,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,531,0,0,0,0,0,0,0,0,0,0,0.09,0.39,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.06,0.02,0,0.4,0,0
NN,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.03,0,0
NN,533,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.66,0,0,0,0.13,0.02,0,0,0,0,0,0,0,0,0
N,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0
NN,535,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
NN,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
N,537,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.06,0,0,0,0.79,0.03,0,0,0,0,0,0,0,0,0
NN,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,539,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0.8,0,0,0,0.11,0,0,0,0,0,0,0.06,0,0,0
NN,540,0,0,0,0,0,0,0,0,0,0.01,0.45,0,0,0,0,0.04,0.15,0,0,0,0,0,0.17,0,0.15,0,0.02,0,0,0
NN,541,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,542,0,0,0.06,0,0.03,0,0,0.05,0.03,0,0,0,0,0,0,0.01,0,0,0.02,0.12,0.25,0,0.09,0,0.06,0,0.25,0,0,0
NN,543,0,0.01,0.22,0,0,0,0,0,0.52,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
NN,544,0,0,0,0,0.02,0,0,0.06,0.69,0,0,0.16,0,0,0,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
NN,545,0,0,0.02,0,0,0,0,0.02,0.16,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0.67,0,0,0,0,0,0.03,0,0
NN,546,0,0,0,0.14,0.07,0,0,0.46,0,0,0,0,0,0,0,0.05,0,0,0,0.1,0,0,0,0,0.06,0,0.08,0,0,0
NN,547,0,0,0.02,0.27,0.11,0,0,0,0.05,0,0,0,0,0,0,0.03,0,0,0,0.12,0.37,0,0.01,0,0.01,0,0,0,0,0
NN,548,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.06,0.07,0,0,0.06,0,0,0,0,0,0,0.7,0,0,0
NN,549,0,0,0.38,0.08,0.15,0.01,0,0,0,0,0.02,0,0,0,0,0.17,0.04,0,0,0.01,0,0,0,0,0.07,0,0.04,0,0,0
NN,550,0,0,0.12,0,0.02,0,0,0,0.19,0,0,0,0,0,0,0.57,0,0,0,0.01,0,0,0,0,0,0.04,0.03,0,0,0
N,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
NN,552,0,0,0.19,0.37,0.09,0,0,0,0.19,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
NN,553,0,0,0,0.22,0,0.27,0,0,0,0,0.15,0,0,0,0,0.06,0.01,0,0,0.04,0.01,0,0,0,0.21,0,0,0,0,0
NN,554,0,0.01,0,0.03,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.29,0,0
NN,555,0,0,0,0.25,0,0,0,0,0.03,0,0.13,0.02,0,0,0,0,0,0.1,0.01,0,0,0.02,0,0,0.28,0.02,0,0.1,0,0
N,556,0,0,0.03,0.01,0,0,0,0,0.07,0.02,0.11,0,0,0,0,0,0,0,0.04,0.31,0,0.01,0.12,0,0,0.05,0.01,0.06,0.1,0
N,557,0,0,0,0.45,0.03,0,0,0,0.02,0,0,0,0,0,0,0.04,0.03,0,0,0.34,0.03,0,0,0,0.03,0.01,0,0,0,0
N,558,0,0,0,0.03,0,0.01,0,0,0.05,0,0.01,0,0,0,0,0.03,0,0,0,0.75,0.1,0,0,0,0,0,0,0,0,0
NN,559,0,0,0.02,0.1,0.02,0.03,0,0,0.06,0.01,0.04,0,0,0.01,0,0.06,0.07,0,0,0.05,0.2,0,0.03,0,0.2,0.01,0.06,0.02,0,0
NN,560,0,0,0,0,0,0.04,0,0,0,0,0.55,0.01,0,0,0.02,0,0,0,0,0,0.01,0.25,0,0,0.04,0,0,0.07,0,0
NN,561,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.04,0,0.26,0,0,0,0,0,0.39,0.16,0,0,0,0,0,0,0
NN,562,0,0,0.03,0.57,0,0,0,0,0.18,0,0,0,0,0,0,0.13,0,0,0,0.01,0,0,0,0,0.04,0,0.01,0,0,0
N,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0
NN,564,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.02,0,0,0.03,0.87,0,0,0,0.01,0,0,0.02,0,0
NN,565,0,0,0.03,0.08,0.02,0,0.02,0.43,0,0,0,0,0,0,0,0.1,0,0,0,0.02,0,0,0,0,0.06,0,0.2,0,0,0
N,566,0,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0.54,0,0,0,0.32,0.05,0,0,0,0,0,0,0,0,0
NN,567,0,0,0,0.09,0.46,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.29,0,0
NN,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
N,569,0,0,0,0.16,0.13,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.27,0.05,0,0,0,0.07,0,0.07,0.16,0,0
N,570,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0
N,571,0,0,0,0.05,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.81,0.04,0,0,0,0,0,0.04,0,0,0
N,572,0,0,0,0.02,0.04,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0
N,573,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0
NN,574,0.01,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.08,0.33,0,0,0.01,0.04,0,0,0,0.04,0,0,0,0,0
NN,575,0,0,0.06,0.22,0.55,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.12,0.02,0,0,0,0.01,0,0,0,0,0
NN,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,577,0,0,0,0.36,0,0.04,0,0,0.04,0,0.02,0,0,0,0,0.08,0,0,0,0.23,0.18,0,0,0,0.02,0,0,0.04,0,0
NN,578,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
NN,580,0,0,0,0,0,0.04,0.01,0,0.06,0,0.37,0,0,0,0,0,0.31,0,0,0,0.02,0,0,0,0.08,0,0.02,0,0.04,0
NN,581,0,0,0,0,0,0,0,0,0.02,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,582,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0.52,0,0,0,0,0,0,0,0.41,0,0,0,0,0
NN,583,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0.75,0.03,0,0,0,0,0,0,0
NN,584,0,0.03,0,0,0,0,0,0,0.04,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0
NN,585,0,0,0.14,0.46,0,0,0,0,0.02,0,0,0,0,0.08,0,0.02,0,0,0,0.11,0,0,0.05,0,0,0.04,0.07,0,0,0
NN,586,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,587,0,0,0.24,0.08,0.32,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0.25,0,0,0,0.04,0,0.02,0,0,0
NN,588,0,0,0.06,0,0,0.11,0.02,0,0,0.02,0,0,0,0.47,0,0,0.13,0.08,0,0,0,0,0,0.05,0,0,0.03,0,0,0
N,589,0,0,0,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0.07,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0
N,590,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.58,0.08,0,0.01,0,0,0.02,0.03,0,0,0
NN,591,0,0,0,0.08,0,0.01,0,0.04,0,0,0.46,0.02,0,0,0.06,0.01,0.14,0,0,0,0,0.11,0,0,0.07,0,0.01,0,0,0
NN,592,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0
NN,593,0,0,0,0,0,0,0,0,0,0.04,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,594,0,0,0.01,0.03,0,0,0,0.01,0.02,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
NN,595,0,0,0.02,0.17,0.1,0,0,0,0.03,0,0,0,0,0,0,0.32,0,0,0,0.04,0.17,0,0,0,0,0,0.13,0,0,0
NN,596,0,0,0.01,0,0,0,0,0.04,0.36,0,0,0.48,0,0,0,0,0,0,0.05,0,0,0,0,0,0.07,0,0,0,0,0
NN,597,0,0,0.07,0.16,0.29,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.09,0.01,0,0,0,0,0.02,0,0.11,0,0
NN,598,0,0.02,0,0,0,0,0.09,0,0,0,0,0.79,0,0.03,0,0,0,0,0.03,0,0,0,0,0.05,0,0,0,0,0,0
NN,599,0,0,0.02,0.1,0.02,0.02,0,0,0.06,0.01,0.04,0,0,0.02,0,0.07,0.08,0,0,0.06,0.17,0,0.02,0,0.19,0,0.05,0.02,0,0
NN,600,0,0.01,0.1,0,0.09,0,0,0,0.1,0,0,0,0,0.02,0,0,0,0,0.01,0.08,0.18,0,0.05,0,0.04,0.04,0.26,0,0,0
NN,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.06,0.08,0,0,0,0,0,0,0,0,0
N,602,0,0,0.01,0,0.01,0,0,0,0.13,0,0,0.01,0,0,0,0.32,0,0,0,0.45,0.05,0,0,0,0,0,0,0,0,0
N,603,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.41,0.02,0,0,0,0,0,0.03,0,0,0
N,604,0,0,0,0.33,0,0.01,0,0,0.22,0,0,0,0,0,0,0.08,0,0,0,0.31,0.02,0,0,0,0,0,0.01,0,0,0
NN,605,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0
N,606,0,0,0,0.05,0,0.01,0,0,0.06,0,0,0,0,0,0,0.45,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0
NN,607,0,0.01,0.02,0.16,0,0.11,0,0,0,0.06,0.2,0.1,0,0,0,0.04,0.02,0,0,0.06,0,0,0,0,0.04,0,0,0,0.16,0
NN,608,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0
NN,609,0.01,0,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0.04,0.02,0,0,0,0.08,0,0.38,0,0.2,0,0.01,0.12,0,0
N,610,0,0,0.08,0.18,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0.23,0.02,0,0.05,0,0.18,0,0.03,0.12,0,0
NN,611,0,0,0,0.07,0.19,0,0,0,0.09,0,0,0,0,0,0,0.22,0,0,0,0.21,0,0,0,0,0,0,0.18,0,0,0
NN,612,0,0.01,0,0,0,0.05,0,0,0.07,0,0,0.09,0,0,0,0,0,0,0.01,0,0,0.07,0,0.1,0.54,0.03,0,0,0,0
N,613,0,0,0,0.3,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0.04,0,0,0.34,0.05,0,0.02,0,0.08,0.02,0,0,0,0
NN,614,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.07,0.74,0,0,0,0,0,0,0,0,0
NN,615,0,0,0,0,0.01,0.01,0,0,0.27,0,0,0,0,0,0,0.6,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0.02,0
NN,616,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,617,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0
NN,618,0,0,0,0.12,0,0.02,0,0,0.17,0.02,0.03,0,0,0,0,0.49,0,0,0,0.12,0,0,0,0,0,0.03,0,0,0,0
N,619,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0.58,0,0,0,0.31,0.07,0,0,0,0,0,0,0,0,0
NN,620,0,0,0.06,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0.08,0,0,0.25,0,0.09,0.02,0,0
NN,621,0,0.31,0,0,0,0,0,0.51,0.07,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01
NN,622,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
NN,623,0,0,0.11,0.48,0.26,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0
N,624,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.82,0,0,0.03,0,0,0.01,0,0,0,0
N,625,0,0,0,0.03,0.03,0,0,0.01,0.01,0,0,0,0,0,0,0.3,0,0,0,0.31,0.29,0,0,0,0,0,0,0,0,0
NN,626,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0
NN,627,0,0,0,0.04,0.17,0,0,0,0.01,0,0,0,0,0,0,0.42,0.01,0,0,0.16,0,0,0,0,0,0,0.13,0,0,0
N,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.13,0,0,0,0,0,0,0,0,0
N,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.52,0.02,0,0,0,0,0,0,0,0,0
N,630,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
N,631,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.74,0.03,0,0,0,0,0,0,0,0,0
NN,632,0.02,0,0.14,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.16,0,0,0,0,0.04,0.12,0,0.45,0,0,0,0,0
NN,633,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.49,0,0,0.43,0,0
N,635,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0,0,0,0,0.47,0,0,0,0.43,0.01,0,0,0,0,0,0,0,0.01,0
NN,636,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0.09,0.02,0,0,0,0,0,0,0,0,0
NN,638,0,0,0,0.24,0,0.1,0,0,0.24,0,0,0.01,0,0,0,0.15,0,0,0,0,0,0.01,0,0,0.14,0,0.08,0,0,0
NN,639,0.02,0.02,0,0.08,0,0,0.02,0,0,0.12,0.05,0,0,0,0.02,0.01,0,0,0.01,0,0.01,0,0.44,0,0,0.03,0.04,0,0.11,0
NN,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0
NN,641,0,0.02,0,0,0,0,0,0.92,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0
NN,642,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.86,0,0
NN,643,0,0,0,0,0,0,0,0.78,0.02,0,0,0,0,0,0,0.06,0,0,0,0.01,0,0,0.09,0.01,0,0,0,0,0,0
N,644,0,0,0.02,0.15,0,0,0,0.01,0.01,0,0,0,0,0,0,0.06,0,0,0,0.63,0,0,0,0,0.02,0,0.06,0,0,0
NN,645,0,0,0,0.22,0,0,0,0,0.02,0,0.38,0,0,0,0,0.23,0.03,0,0,0.11,0,0,0,0,0,0,0,0,0,0
NN,646,0,0,0,0.23,0,0,0,0,0,0,0.57,0,0,0,0,0,0.09,0,0,0.02,0,0,0,0,0.09,0,0,0,0,0
NN,647,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,648,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
NN,649,0,0,0,0.27,0.02,0,0,0,0.01,0,0.02,0,0,0,0,0.21,0.02,0,0,0.01,0.04,0,0,0,0.05,0,0.01,0.32,0,0
NN,650,0,0,0,0,0,0,0,0,0.02,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
NN,651,0,0,0,0.18,0.05,0,0,0,0.02,0,0,0,0,0,0,0.53,0,0.01,0,0.07,0,0,0,0,0.02,0,0.09,0,0,0
NN,652,0,0,0.02,0,0.14,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.03,0,0,0,0,0,0,0.68,0,0,0
NN,653,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0
NN,654,0,0.26,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,655,0,0,0.01,0,0.3,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.34,0.1,0,0,0,0,0,0.08,0,0,0
NN,656,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.21,0,0,0,0,0.28,0,0.18,0,0,0,0.11,0,0,0
NN,657,0,0.01,0,0.02,0,0,0,0,0.53,0,0,0,0,0.02,0.29,0,0.02,0,0,0,0.01,0,0.01,0,0.01,0,0.04,0,0,0
NN,658,0,0,0,0,0.08,0,0,0,0.07,0,0,0,0,0,0,0.08,0,0,0,0,0.07,0,0,0,0.39,0,0,0.27,0,0
NN,659,0,0,0,0,0.12,0,0,0,0.13,0,0,0,0.02,0.04,0,0,0,0,0,0,0.26,0,0,0,0.07,0,0.34,0,0,0
N,660,0,0,0,0.04,0.32,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.26,0.23,0,0,0,0,0,0.04,0,0,0
NN,661,0,0,0,0.15,0,0.02,0,0,0,0,0.02,0,0,0,0,0.3,0.13,0,0,0.02,0.03,0,0.03,0,0.14,0,0.13,0,0,0
NN,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NN,663,0,0,0,0.1,0,0,0,0.03,0,0,0.07,0.07,0,0,0,0,0.55,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0
NN,664,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
N,665,0,0,0,0.41,0,0,0,0,0.03,0,0,0,0,0,0,0.12,0,0,0,0.3,0.01,0,0,0,0,0,0.09,0,0,0
NN,666,0,0,0,0.38,0,0.02,0,0,0,0,0.04,0,0,0,0,0.03,0,0,0,0.05,0.33,0,0,0,0.09,0.02,0.01,0,0,0
N,667,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.69,0.27,0,0,0,0,0.01,0,0,0,0
NN,668,0,0,0.11,0.3,0,0,0,0,0.13,0,0,0,0,0,0,0.23,0,0,0,0.03,0.01,0,0.01,0,0.05,0.04,0.06,0,0,0
NN,669,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,670,0,0,0,0.12,0,0,0,0,0.07,0,0.11,0.02,0,0,0,0.03,0,0,0,0.05,0.04,0.22,0.04,0,0.06,0.01,0,0.21,0,0
NN,671,0,0,0.02,0,0.07,0,0,0,0,0,0,0,0,0.01,0,0.1,0.3,0,0.02,0,0.02,0,0,0,0.03,0,0.02,0,0.38,0
N,672,0,0,0,0.08,0,0.02,0,0,0.13,0,0.02,0,0,0,0,0.11,0,0,0,0.37,0.24,0,0,0,0,0,0,0,0,0
NN,673,0,0,0.02,0.04,0,0.06,0.01,0,0,0,0.27,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0.28,0,0.09,0,0.04,0
N,674,0,0,0,0.34,0.02,0,0,0,0.03,0,0,0,0,0,0,0.27,0,0,0,0.25,0.07,0,0,0,0.01,0,0,0,0,0
NN,675,0,0,0.08,0.1,0.14,0,0,0,0.02,0,0,0,0,0,0,0.36,0,0,0,0.2,0,0,0,0,0,0,0.02,0.06,0,0
NN,676,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.76,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0
NN,677,0,0,0,0.05,0,0.02,0,0,0.76,0,0.01,0,0,0,0,0.01,0,0,0,0.07,0.03,0,0,0,0.03,0,0,0,0,0
NN,678,0,0,0,0.47,0.06,0,0,0.13,0.03,0,0,0,0,0,0,0.04,0,0,0,0.15,0.03,0,0.01,0,0.02,0.03,0,0,0,0
N,679,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.73,0.07,0,0,0,0,0,0,0,0,0
NN,680,0,0,0.02,0,0,0,0,0,0.13,0,0.03,0,0,0,0,0.65,0,0,0,0.09,0.06,0,0,0,0,0,0,0,0,0
N,681,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.2,0,0,0,0.76,0.01,0,0,0,0,0,0,0,0,0
NN,682,0,0.03,0,0,0.13,0,0.01,0,0,0,0.09,0.01,0,0.11,0,0,0.05,0,0.02,0,0,0,0,0,0.34,0,0.14,0.03,0.03,0
N,683,0,0.11,0,0,0,0,0,0,0.16,0,0,0,0,0,0.05,0,0,0,0,0.29,0,0,0.1,0.05,0,0,0.24,0,0,0
N,684,0,0.03,0,0,0.04,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0.01,0.03,0.43,0.11,0,0.01,0,0.08,0.16,0.01,0,0,0
NN,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0
NN,686,0,0,0.02,0,0,0,0,0,0.09,0,0,0.11,0,0,0,0.72,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
N,687,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.05,0,0,0,0,0,0,0,0,0
NN,688,0,0,0.03,0.04,0,0,0,0.06,0.48,0,0,0,0,0,0.07,0.14,0,0,0,0.13,0,0,0,0,0,0,0.06,0,0,0
N,689,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.29,0.31,0,0,0,0,0,0,0,0,0
NN,690,0,0.02,0.2,0,0,0,0,0.01,0.41,0,0,0.27,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.01,0,0,0,0
NN,691,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.46,0,0,0,0,0,0,0.48,0,0,0,0.02,0,0,0,0
NN,692,0,0,0,0.46,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0.03,0,0,0.04,0.01,0,0,0,0.26,0,0.06,0,0.02,0
NN,693,0,0,0.03,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0.62,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0
NN,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,695,0,0,0.64,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
N,696,0,0,0,0.16,0,0.02,0,0,0.05,0,0.02,0,0,0,0,0.27,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0
NN,697,0,0,0,0.01,0.23,0.15,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0.02,0,0.1,0,0,0,0.1,0.01,0.22,0,0,0
NN,698,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.05,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0
N,699,0,0,0,0.07,0,0.01,0,0,0.02,0,0,0,0,0,0,0.56,0,0,0,0.26,0.05,0,0,0,0,0,0,0,0,0
NN,700,0,0,0,0,0,0.06,0,0,0,0,0,0.71,0,0.03,0,0,0.13,0,0,0,0,0,0,0,0,0,0.02,0,0,0
NN,701,0,0,0,0.07,0.11,0,0,0,0.03,0,0,0,0,0,0,0.5,0,0,0,0.15,0.11,0,0,0,0,0,0.02,0,0,0
NN,702,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
N,703,0,0,0.03,0.08,0,0,0,0.06,0,0,0.1,0,0,0,0,0.01,0,0,0,0.22,0,0.03,0.03,0,0.29,0,0,0.11,0,0
NN,704,0,0,0,0,0.02,0,0,0.33,0.29,0,0,0,0,0,0,0.04,0,0,0,0.08,0,0.16,0,0,0,0,0.07,0,0,0
NN,705,0,0,0.04,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0.82,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0
NN,706,0,0,0,0.05,0.08,0,0,0,0.02,0.01,0,0.65,0,0,0,0,0,0,0,0.07,0.01,0,0.05,0,0,0,0.04,0,0,0
NN,707,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0
NN,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.11,0,0,0,0.02,0,0.03,0,0,0
