class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
7,4451,0.26,0.06,0,0,0,0,0,0.67,0,0
8,4452,0.06,0.03,0.02,0,0,0,0.03,0.02,0.83,0
1,4453,0,0.41,0,0.08,0.03,0,0.08,0.33,0.07,0
7,4454,0.1,0.13,0,0,0,0,0.05,0.71,0,0
7,4455,0,0.03,0,0,0,0,0,0.96,0,0
1,4456,0,0.48,0,0.46,0.05,0,0,0,0.01,0
7,4457,0,0.08,0,0,0.01,0,0.07,0.81,0.03,0
7,4458,0,0.06,0,0,0,0,0,0.94,0,0
8,4459,0.04,0.14,0.03,0.07,0,0,0,0,0.71,0
7,4460,0,0,0,0,0.02,0,0.07,0.85,0.05,0
7,4461,0.06,0.07,0,0.01,0.03,0,0.35,0.48,0,0
0,4462,0.86,0,0,0,0,0,0,0.13,0,0
7,4463,0.06,0.13,0,0,0,0,0.22,0.57,0,0.02
7,4464,0,0.02,0,0,0,0,0.03,0.9,0.03,0
1,4465,0,0.44,0,0.07,0,0,0.09,0.3,0.09,0
0,4466,0.47,0.12,0.01,0.02,0,0,0.08,0.29,0,0
7,4467,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,4468,0.04,0.15,0.02,0.17,0.03,0,0.29,0.27,0.01,0.01
7,4469,0.31,0.04,0,0.01,0.02,0,0.1,0.47,0.04,0
8,4470,0.01,0,0,0.03,0.47,0,0,0,0.49,0
7,4471,0,0.03,0,0,0,0,0.13,0.72,0.13,0
3,4472,0,0.13,0.03,0.26,0.24,0,0.01,0.21,0.11,0
0,4473,0.63,0.02,0,0.06,0.04,0,0.07,0.17,0.01,0
3,4474,0,0.05,0,0.25,0.19,0,0.16,0.09,0.25,0
0,4475,0.56,0.35,0,0.01,0,0,0,0.05,0.02,0
0,4476,0.85,0.05,0,0,0,0,0,0.07,0,0
7,4477,0,0.14,0,0,0,0,0.3,0.52,0.03,0
7,4478,0,0,0,0,0.46,0,0,0.48,0,0
7,4479,0,0.01,0,0,0,0,0,0.99,0,0
7,4480,0,0,0,0,0,0,0.12,0.82,0.05,0
8,4481,0,0,0,0.09,0.04,0,0.07,0,0.79,0
7,4482,0,0,0,0.01,0,0,0.11,0.83,0.03,0
2,4483,0.09,0.01,0.42,0.05,0.03,0,0.3,0,0.1,0
6,4484,0.11,0.07,0.01,0.05,0,0,0.47,0.07,0.2,0.01
1,4485,0,0.27,0,0,0.26,0,0.25,0,0,0.17
0,4486,0.7,0.09,0,0.01,0.02,0,0,0.16,0.01,0
7,4487,0.01,0.03,0,0,0,0,0.01,0.87,0.06,0
8,4488,0.03,0.24,0,0.08,0,0,0,0.19,0.43,0
1,4489,0.29,0.36,0.01,0,0.02,0,0.09,0.22,0,0
0,4490,0.93,0.03,0,0,0,0,0.03,0,0,0
8,4491,0,0.02,0,0.1,0.04,0,0.05,0.04,0.73,0
5,4492,0,0,0,0,0,1,0,0,0,0
1,4493,0,0.45,0,0.11,0.04,0,0.21,0.03,0.16,0
0,4494,0.56,0.28,0,0,0,0,0.1,0.05,0,0
0,4495,0.8,0.07,0,0,0,0.02,0.02,0.07,0,0
7,4496,0.02,0.05,0,0,0,0,0.06,0.78,0.08,0
7,4497,0,0.21,0,0.03,0.01,0,0.05,0.53,0.16,0
7,4498,0,0.09,0,0,0,0,0,0.88,0.02,0
7,4499,0,0.02,0,0.02,0,0,0.07,0.71,0.17,0
0,4500,0.63,0,0,0,0,0,0.36,0,0,0.01
8,4501,0.02,0.13,0,0.04,0.03,0,0.05,0.2,0.53,0
7,4502,0,0.11,0,0,0,0,0.02,0.85,0,0
1,4503,0.05,0.35,0,0.14,0.04,0,0.18,0.18,0.05,0
7,4504,0.26,0,0,0,0,0,0.23,0.51,0,0
7,4505,0.21,0.09,0,0.01,0,0,0,0.63,0.04,0
7,4506,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4507,0,0.03,0,0.01,0,0,0.04,0.89,0.01,0
7,4508,0,0.13,0,0,0,0,0.22,0.6,0.05,0
4,4509,0.18,0.17,0,0,0.54,0,0.08,0.03,0,0
7,4510,0,0.04,0,0.01,0,0,0,0.94,0,0
7,4511,0,0.03,0,0,0,0,0.09,0.88,0,0
0,4512,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
7,4513,0.26,0.03,0,0,0,0,0,0.71,0,0
0,4514,0.74,0,0.01,0.09,0.05,0,0.04,0,0.06,0
7,4515,0.02,0.04,0,0,0,0,0,0.7,0.23,0
7,4516,0,0.12,0,0,0,0,0.15,0.55,0.16,0
7,4517,0.07,0.02,0,0,0,0,0.06,0.84,0,0
6,4518,0.04,0.07,0,0.03,0,0,0.47,0.03,0.28,0.05
1,4519,0,0.92,0,0,0,0,0,0.07,0,0
7,4520,0.11,0,0.24,0.02,0.09,0,0.1,0.43,0,0
1,4521,0.01,0.36,0,0.19,0.03,0,0.1,0.27,0.04,0
8,4522,0.18,0.09,0,0.03,0,0,0.03,0.29,0.38,0
0,4523,0.78,0.05,0,0,0,0,0.03,0.13,0,0
7,4524,0,0.32,0,0.04,0.05,0,0.18,0.4,0,0
3,4525,0.21,0.04,0,0.7,0,0,0,0.05,0,0
7,4526,0,0,0,0,0,0,0,1,0,0
7,4527,0.2,0.17,0,0,0,0,0,0.59,0.03,0
7,4528,0.05,0,0,0,0,0,0,0.94,0,0
7,4529,0.41,0,0,0,0,0,0,0.59,0,0
6,4530,0.41,0,0,0.09,0.02,0,0.47,0,0,0
7,4531,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02
6,4532,0,0,0,0,0,0,0.97,0,0,0
7,4533,0.3,0.17,0,0.04,0,0,0,0.47,0.02,0
1,4534,0.02,0.75,0,0.03,0,0,0.01,0.17,0.02,0
1,4535,0,0.9,0,0,0,0,0,0.08,0,0
7,4536,0.3,0.04,0,0,0,0,0,0.66,0,0
7,4537,0,0.05,0,0,0,0,0,0.92,0.01,0
0,4538,0.38,0.09,0,0.03,0.03,0,0.09,0.33,0.05,0
8,4539,0,0,0,0.07,0.04,0,0.11,0,0.76,0
7,4540,0,0.04,0,0,0,0,0,0.95,0,0
7,4541,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,4542,0.74,0.11,0,0,0,0.01,0.01,0.12,0,0
6,4543,0,0.25,0,0.04,0,0,0.35,0.3,0.01,0.04
1,4544,0,0.81,0,0,0,0,0,0.16,0,0
3,4545,0,0.06,0,0.56,0.08,0,0.11,0.06,0.12,0
0,4546,0.8,0,0,0,0.06,0,0.14,0,0,0
8,4547,0.06,0.09,0.04,0.03,0,0,0,0.05,0.73,0
7,4548,0,0.25,0,0,0,0,0.01,0.69,0.04,0
0,4549,0.37,0.13,0,0.01,0,0,0.35,0.13,0,0
0,4550,0.47,0.02,0,0.12,0,0.02,0.29,0.05,0,0.03
7,4551,0.11,0.03,0,0,0,0,0.02,0.84,0,0
7,4552,0,0.07,0,0,0,0,0.13,0.78,0.01,0
1,4553,0,0.99,0,0,0,0,0,0,0,0
7,4554,0.44,0.07,0,0,0,0,0,0.48,0,0
7,4555,0.03,0.11,0,0,0,0,0.23,0.6,0.03,0
7,4556,0,0.03,0,0,0,0,0,0.97,0,0
6,4557,0,0.06,0,0.06,0.13,0,0.74,0,0,0
0,4558,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0,4559,0.89,0,0,0,0,0.06,0,0,0,0
3,4560,0.02,0.1,0,0.62,0.05,0,0.03,0.05,0.13,0
8,4561,0.02,0.11,0,0,0,0,0.02,0.24,0.61,0
3,4562,0.36,0.01,0.11,0.44,0.01,0.01,0.01,0.01,0.01,0.01
7,4563,0.11,0.12,0,0,0,0,0.16,0.61,0,0
0,4564,0.81,0.05,0,0,0,0,0,0.13,0,0
8,4565,0.23,0.11,0.01,0.08,0,0,0.11,0.15,0.29,0
7,4566,0.25,0.17,0,0,0,0,0.18,0.39,0,0
0,4567,0.35,0,0.21,0,0,0,0.32,0.12,0,0
7,4568,0.02,0.02,0.02,0.02,0.29,0.02,0.26,0.34,0.02,0.02
8,4569,0,0.22,0,0.12,0.05,0,0.05,0.13,0.42,0
0,4570,0.26,0.03,0.01,0.1,0,0,0.2,0.19,0.18,0.02
1,4571,0,0.3,0,0.17,0,0,0.13,0.24,0.16,0
7,4572,0.01,0.16,0,0.03,0.02,0,0.24,0.45,0.08,0
7,4573,0,0.04,0,0,0,0,0,0.95,0,0
6,4574,0.03,0.24,0,0.01,0,0,0.38,0.29,0.04,0
1,4575,0,0.32,0,0.13,0.03,0,0.28,0.07,0.16,0
0,4576,0.65,0,0.12,0.05,0,0,0,0.17,0,0
0,4577,0.79,0.07,0,0.01,0,0,0,0.11,0,0
7,4578,0.01,0.04,0,0,0,0,0,0.91,0.02,0
7,4579,0.36,0,0,0,0,0,0,0.64,0,0
4,4580,0.01,0.01,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01
7,4581,0,0,0,0,0,0,0,0.97,0.02,0
7,4582,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4583,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,4584,0.09,0.04,0.08,0.03,0,0,0,0.03,0.74,0
7,4585,0,0.23,0,0.18,0.07,0,0.17,0.24,0.11,0
7,4586,0,0.2,0.02,0,0,0,0.02,0.47,0.29,0
7,4587,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,4588,0.45,0.04,0,0,0,0,0.47,0.04,0,0
0,4589,0.3,0.28,0.12,0.03,0.02,0,0.16,0,0.08,0
0,4590,0.71,0.15,0,0,0.02,0,0,0.12,0,0
7,4591,0.04,0.16,0,0.01,0,0,0.18,0.57,0.03,0
7,4592,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
7,4593,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
3,4594,0,0,0.07,0.89,0,0,0.02,0,0,0
8,4595,0,0.13,0,0.04,0,0,0,0.03,0.79,0
7,4596,0.04,0.23,0,0,0,0,0.15,0.57,0,0
7,4597,0,0.13,0,0.03,0.02,0,0.1,0.61,0.11,0
7,4598,0.21,0.08,0,0.01,0.02,0,0.02,0.64,0.01,0
0,4599,0.48,0,0,0.03,0.05,0,0.16,0.27,0,0
7,4600,0,0,0,0.02,0,0,0.19,0.77,0,0
7,4601,0,0,0,0,0,0,0,0.98,0,0
7,4602,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,4603,0,0.1,0,0.13,0.06,0,0.48,0.18,0.03,0.01
6,4604,0.03,0.08,0,0,0.04,0,0.54,0.29,0.02,0
7,4605,0,0.04,0,0,0,0,0.09,0.84,0.03,0
7,4606,0.26,0.12,0,0.02,0.02,0,0.05,0.42,0.11,0
8,4607,0,0.22,0,0.01,0.03,0,0.08,0.31,0.35,0
7,4608,0.02,0.13,0,0,0,0,0,0.8,0.04,0
5,4609,0,0,0,0,0,1,0,0,0,0
7,4610,0,0.21,0,0.02,0,0,0.02,0.71,0.03,0
7,4611,0,0,0,0,0,0,0.02,0.96,0.02,0
7,4612,0.14,0.06,0,0,0,0,0.03,0.76,0,0
7,4613,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01
7,4614,0.39,0.02,0,0,0,0,0,0.57,0,0
5,4615,0,0,0,0,0,1,0,0,0,0
8,4616,0,0.14,0,0.02,0.04,0,0.19,0.11,0.5,0
5,4617,0,0,0,0,0,1,0,0,0,0
7,4618,0.28,0.19,0,0,0,0,0.04,0.49,0,0
0,4619,0.66,0.09,0,0,0,0,0.03,0.2,0,0
7,4620,0.1,0.08,0.03,0.03,0.01,0,0.05,0.37,0.33,0
1,4621,0,0.39,0,0.04,0.01,0,0.12,0.3,0.13,0
7,4622,0,0.25,0,0.02,0.04,0,0.13,0.55,0,0
7,4623,0,0.02,0,0,0,0,0,0.97,0,0
4,4624,0,0.05,0.01,0.06,0.55,0,0.12,0.08,0.11,0
7,4625,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03
0,4626,0.39,0.09,0,0.06,0,0,0.23,0.23,0,0
0,4627,0.66,0,0,0,0,0,0,0.32,0,0
7,4628,0,0.23,0,0,0,0,0.01,0.75,0,0
7,4629,0.06,0.25,0,0,0.01,0,0.27,0.38,0.03,0
8,4630,0,0.11,0,0,0,0,0.02,0.27,0.6,0
7,4631,0.02,0.08,0,0.02,0.01,0,0,0.87,0,0
6,4632,0.23,0,0,0.02,0,0.01,0.38,0.26,0.09,0
7,4633,0.14,0.04,0,0,0,0,0,0.76,0.04,0
7,4634,0,0,0,0,0,0,0,0.97,0,0
7,4635,0.24,0.27,0,0.03,0.09,0,0.05,0.31,0,0
4,4636,0.03,0.04,0,0,0.86,0,0.06,0,0,0
0,4637,0.51,0,0,0,0,0,0.05,0.43,0,0
1,4638,0,0.69,0,0.04,0.05,0,0.05,0.14,0.02,0
7,4639,0.28,0.11,0,0.03,0,0,0.08,0.48,0.02,0
7,4640,0,0,0,0,0,0,0.01,0.98,0,0
1,4641,0,0.67,0.03,0.03,0,0,0.04,0.18,0,0.04
7,4642,0.32,0.03,0.02,0.02,0,0,0.16,0.43,0,0
5,4643,0,0,0,0,0,1,0,0,0,0
7,4644,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4645,0.21,0,0,0,0,0,0,0.78,0,0
7,4646,0,0.06,0,0.02,0.02,0,0.06,0.79,0.03,0
0,4647,0.61,0.02,0,0,0.03,0,0.07,0.24,0.03,0
7,4648,0,0.1,0,0.02,0,0,0.05,0.75,0.06,0
7,4649,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4650,0,0,0,0,0,0,0,1,0,0
6,4651,0,0.14,0,0.02,0.01,0,0.61,0.02,0.19,0
0,4652,0.86,0,0,0.02,0.1,0,0.02,0,0,0
7,4653,0.07,0,0,0,0,0,0.09,0.83,0,0
0,4654,0.61,0.06,0,0,0,0,0,0.33,0,0
0,4655,0.57,0.27,0,0.02,0.04,0,0,0.03,0.06,0
7,4656,0,0.14,0,0,0,0,0,0.85,0,0
6,4657,0.12,0,0,0.3,0.08,0,0.42,0,0.08,0
7,4658,0,0.02,0,0,0,0,0.15,0.82,0,0
1,4659,0.03,0.28,0.01,0.25,0.02,0,0.05,0.13,0.23,0
7,4660,0,0.07,0,0,0,0,0.23,0.68,0,0
4,4661,0,0.16,0.02,0.13,0.34,0,0.24,0.1,0,0
7,4662,0,0,0,0,0,0,0,0.99,0,0
7,4663,0,0.05,0,0,0,0,0,0.94,0,0
7,4664,0,0.09,0,0.02,0.01,0,0.03,0.77,0.07,0
7,4665,0,0.3,0,0.03,0,0,0,0.64,0.04,0
7,4666,0.12,0.33,0,0,0,0,0.05,0.5,0,0
6,4667,0.41,0,0,0.12,0,0,0.45,0,0.02,0
0,4668,0.76,0.07,0,0,0,0.02,0,0.15,0,0
8,4669,0.13,0.13,0,0.1,0.17,0,0,0,0.47,0
7,4670,0,0,0,0,0,0,0.15,0.82,0.02,0
8,4671,0,0.01,0,0,0,0,0,0.06,0.92,0
7,4672,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.87,0.01,0.01
4,4673,0.06,0,0,0,0.94,0,0,0,0,0
5,4674,0,0,0,0,0,1,0,0,0,0
6,4675,0,0.25,0,0.11,0.23,0,0.4,0.02,0,0
7,4676,0,0.05,0,0,0.02,0,0.01,0.89,0.02,0
1,4677,0.32,0.41,0,0,0,0,0.04,0.17,0.04,0
7,4678,0.02,0.18,0,0,0,0,0.33,0.41,0.05,0
0,4679,0.42,0.01,0,0,0.01,0,0.14,0.39,0.02,0
3,4680,0,0.27,0,0.36,0.05,0,0.15,0.15,0,0
8,4681,0.03,0.21,0,0.04,0,0,0.05,0.21,0.46,0
7,4682,0,0.04,0,0,0.01,0,0.07,0.77,0.1,0
7,4683,0.22,0.08,0,0.02,0,0,0.06,0.6,0.02,0
7,4684,0,0.2,0,0.03,0.02,0,0.02,0.54,0.19,0
6,4685,0.13,0.1,0,0.08,0.03,0,0.28,0.1,0.27,0
5,4686,0,0,0,0,0,1,0,0,0,0
6,4687,0,0.04,0,0,0,0,0.38,0.28,0.29,0
7,4688,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02
7,4689,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4690,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1,4691,0.06,0.32,0,0.21,0.03,0,0.01,0.28,0.08,0
7,4692,0,0.08,0,0,0.02,0,0.09,0.72,0.09,0
7,4693,0.12,0.02,0,0,0.02,0,0.16,0.68,0,0
3,4694,0.01,0.05,0,0.59,0.05,0,0.12,0,0.16,0
7,4695,0,0,0,0,0,0,0,0.98,0.01,0
7,4696,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.89,0.01,0.01
3,4697,0,0.12,0,0.74,0.04,0,0.01,0.02,0.06,0.01
7,4698,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.53,0.03,0.27
7,4699,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,4700,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0,4701,0.68,0.04,0,0.02,0.02,0,0,0.13,0.1,0
7,4702,0.13,0,0,0,0.16,0,0,0.7,0,0
8,4703,0,0.34,0,0.09,0.06,0,0.11,0.04,0.37,0
7,4704,0,0.18,0,0,0,0,0,0.8,0,0
0,4705,0.39,0.16,0,0,0,0,0,0.14,0.31,0
1,4706,0,0.51,0,0.08,0.16,0,0.19,0.06,0,0
7,4707,0.07,0.18,0,0,0,0,0.09,0.64,0,0
3,4708,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02
0,4709,0.89,0.05,0,0,0,0.01,0,0.04,0,0
4,4710,0,0,0,0,0.99,0,0,0,0,0
7,4711,0.29,0.02,0,0,0,0,0.06,0.55,0.07,0
7,4712,0,0,0,0,0,0,0,1,0,0
3,4713,0,0.08,0,0.8,0,0,0,0.1,0.02,0
7,4714,0,0.03,0,0,0,0,0.02,0.93,0.02,0
0,4715,0.58,0,0,0.19,0.14,0,0.03,0,0.06,0
7,4716,0,0.03,0,0.02,0.01,0,0.15,0.74,0.05,0
7,4717,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,4718,0,0.07,0,0,0,0,0,0.16,0.75,0
7,4719,0,0,0,0,0,0,0.06,0.91,0.01,0
7,4720,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4721,0.05,0.06,0,0.04,0,0,0.28,0.52,0.05,0
4,4722,0,0,0,0.02,0.86,0,0.07,0.04,0,0
0,4723,0.57,0,0,0.09,0.03,0,0.06,0.24,0,0
0,4724,0.55,0.02,0,0.05,0.02,0,0.06,0.3,0,0
7,4725,0.02,0.15,0,0.09,0.02,0,0.06,0.36,0.3,0
0,4726,0.64,0.16,0,0,0,0,0,0.2,0,0
0,4727,0.78,0.05,0,0,0.06,0,0.04,0.07,0,0
6,4728,0.08,0,0.03,0.12,0.03,0,0.57,0.11,0.04,0
7,4729,0,0.01,0,0,0,0,0.02,0.88,0.07,0
7,4730,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,4731,0.34,0.31,0,0,0,0,0,0.33,0,0
7,4732,0.01,0.21,0,0,0,0,0.14,0.61,0,0
6,4733,0,0,0,0.04,0.02,0,0.53,0.03,0.37,0
7,4734,0,0.05,0,0.02,0,0,0.11,0.78,0.03,0
7,4735,0.21,0.05,0,0.02,0.02,0,0.05,0.65,0,0
8,4736,0,0.03,0,0,0.04,0,0,0.09,0.83,0
0,4737,0.78,0,0,0.06,0,0,0.04,0,0.13,0
7,4738,0.03,0.1,0,0,0.01,0,0.17,0.62,0.04,0.02
1,4739,0,0.58,0,0,0.01,0,0.13,0.22,0.04,0
0,4740,0.49,0,0,0,0.04,0,0.18,0.28,0,0
7,4741,0,0.08,0,0,0,0,0,0.49,0.4,0
7,4742,0,0,0,0,0,0,0,0.99,0,0
7,4743,0,0.14,0,0,0,0,0.07,0.77,0,0
7,4744,0,0.09,0,0,0,0,0.02,0.89,0,0
1,4745,0,0.47,0,0.03,0.03,0,0.08,0.29,0.1,0
7,4746,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4747,0,0.13,0.01,0,0,0,0.04,0.78,0.01,0
7,4748,0,0,0,0,0,0,0.01,0.99,0,0
2,4749,0.02,0.27,0.49,0.03,0,0,0.03,0.16,0,0
6,4750,0,0.21,0,0,0,0,0.44,0.28,0.07,0
1,4751,0,0.62,0,0,0,0,0,0.26,0.08,0
0,4752,0.42,0.12,0.02,0.01,0,0,0.05,0.33,0.05,0
7,4753,0,0.07,0,0,0.01,0,0.12,0.77,0.02,0
6,4754,0.02,0.28,0,0,0.02,0,0.39,0.27,0.01,0
7,4755,0,0.03,0,0,0,0,0.02,0.94,0,0
7,4756,0,0.14,0.02,0.32,0,0,0.08,0.44,0,0
7,4757,0,0,0,0,0,0,0.02,0.94,0.03,0
4,4758,0,0,0,0,0.94,0,0.05,0,0,0
7,4759,0,0,0,0,0,0,0,0.99,0,0
7,4760,0,0.17,0,0.31,0.02,0,0,0.37,0.12,0
3,4761,0.21,0,0.12,0.28,0,0,0.14,0.1,0.15,0
7,4762,0,0,0,0,0,0,0,0.95,0,0
5,4763,0,0,0,0,0,1,0,0,0,0
7,4764,0.05,0.16,0,0,0,0,0.14,0.61,0.04,0
7,4765,0,0.18,0,0.06,0,0,0.03,0.63,0.08,0
7,4766,0,0.01,0,0,0,0,0,0.97,0,0
4,4767,0,0.05,0.01,0.06,0.54,0,0.13,0.09,0.11,0
0,4768,0.43,0,0,0.13,0,0,0,0.41,0,0
7,4769,0,0.05,0,0,0,0,0.04,0.74,0.17,0
7,4770,0,0.03,0,0,0,0,0,0.95,0,0
0,4771,0.78,0.05,0,0,0,0.03,0.01,0.13,0,0
7,4772,0.03,0.14,0.03,0.02,0.01,0,0.01,0.42,0.32,0
6,4773,0.02,0.15,0,0.02,0.3,0,0.43,0.05,0.03,0
8,4774,0.03,0.11,0.06,0.03,0,0,0,0.07,0.7,0
7,4775,0,0.32,0,0,0,0,0.12,0.49,0.06,0
6,4776,0.37,0,0,0.06,0,0.01,0.43,0.12,0,0
0,4777,0.78,0.09,0,0,0,0,0,0.11,0.01,0
7,4778,0,0,0,0,0.08,0,0.16,0.72,0,0
6,4779,0.25,0.15,0,0.07,0.03,0,0.31,0,0.19,0
7,4780,0.05,0.02,0.01,0.02,0,0,0.14,0.66,0.09,0
3,4781,0,0.07,0,0.42,0.06,0,0.11,0.07,0.26,0
8,4782,0.03,0.16,0.02,0.04,0,0,0,0.13,0.62,0
1,4783,0,0.39,0,0.01,0,0,0.26,0.24,0.09,0
7,4784,0.03,0.01,0,0,0,0,0.06,0.9,0,0
1,4785,0.02,0.46,0,0.05,0.02,0,0,0.43,0.02,0
8,4786,0.01,0.02,0.07,0.04,0.02,0,0.05,0,0.79,0
0,4787,0.45,0.18,0,0.07,0.04,0,0.14,0.11,0,0
7,4788,0,0,0,0,0,0,0,1,0,0
7,4789,0,0.03,0,0.05,0.01,0,0.11,0.78,0,0
7,4790,0.28,0.04,0,0.06,0.03,0,0.12,0.46,0,0
1,4791,0.08,0.59,0,0.02,0.05,0,0.06,0.19,0,0
7,4792,0.03,0.03,0,0.01,0.01,0,0.01,0.9,0.01,0
0,4793,0.76,0,0,0.1,0,0,0.02,0.04,0,0.08
7,4794,0,0,0,0,0,0,0,1,0,0
7,4795,0,0,0,0,0,0,0,0.99,0,0
1,4796,0.19,0.75,0,0,0,0,0.01,0.04,0,0
7,4797,0,0.07,0,0.01,0,0,0.05,0.6,0.27,0
7,4798,0,0.2,0.04,0,0,0,0.04,0.72,0,0
7,4799,0,0.14,0,0,0,0,0,0.85,0,0
7,4800,0.12,0.09,0,0.02,0,0,0.34,0.43,0,0
0,4801,0.69,0.03,0,0,0,0,0.05,0.21,0,0
6,4802,0.02,0.05,0.1,0.03,0.01,0,0.38,0.37,0,0.03
7,4803,0,0,0,0,0,0,0,0.97,0,0
0,4804,0.27,0.2,0,0.05,0,0,0.21,0.08,0.19,0.01
7,4805,0.04,0,0,0,0,0,0,0.94,0,0
6,4806,0,0,0,0,0.01,0,0.95,0,0.04,0
7,4807,0,0.02,0,0,0,0,0.03,0.9,0.04,0
7,4808,0.12,0.24,0,0.06,0.02,0,0.2,0.34,0,0
0,4809,0.46,0.19,0,0,0,0,0,0.33,0,0
7,4810,0.09,0.11,0,0,0,0,0,0.75,0.05,0
7,4811,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03
7,4812,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4813,0,0.16,0,0,0,0,0.04,0.74,0.05,0
7,4814,0.02,0.11,0,0,0,0,0.03,0.8,0.03,0
8,4815,0.03,0,0.01,0.07,0.04,0,0.2,0,0.62,0
8,4816,0,0.12,0,0.36,0.05,0,0.01,0.07,0.38,0
0,4817,0.5,0,0,0,0.12,0,0,0,0.36,0.01
7,4818,0,0.18,0,0.02,0,0,0.18,0.35,0.26,0
0,4819,0.74,0.2,0,0,0,0,0,0,0.04,0
7,4820,0.3,0.02,0,0.01,0.01,0,0,0.65,0,0
7,4821,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1,4822,0,0.5,0,0.11,0.09,0,0.14,0.02,0.15,0
5,4823,0,0,0,0,0,1,0,0,0,0
7,4824,0.11,0.06,0,0.06,0,0,0.14,0.51,0.11,0
6,4825,0.02,0.02,0,0,0.02,0,0.72,0.05,0.17,0
7,4826,0,0.02,0,0,0,0,0.23,0.66,0.08,0
7,4827,0,0.03,0,0,0.01,0,0,0.89,0.06,0
7,4828,0,0.06,0,0,0,0,0.01,0.9,0.01,0
7,4829,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.87,0.01,0.01
7,4830,0,0.08,0,0,0.01,0,0.01,0.87,0.01,0
6,4831,0.24,0,0,0,0,0,0.51,0.14,0.09,0
1,4832,0,0.47,0,0.07,0.02,0,0.03,0.21,0.21,0
8,4833,0,0,0,0,0,0,0.03,0,0.95,0
7,4834,0,0,0,0.01,0,0,0.03,0.94,0,0
7,4835,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
4,4836,0,0,0,0.01,0.91,0,0.06,0,0,0
3,4837,0,0,0.25,0.38,0.02,0,0.34,0,0,0
6,4838,0.28,0.03,0,0,0.02,0,0.42,0.22,0.03,0
7,4839,0.37,0.06,0,0.02,0.01,0,0,0.5,0.02,0
7,4840,0,0.03,0,0,0,0,0,0.95,0,0
0,4841,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1,4842,0,0.68,0,0.04,0,0,0,0.25,0,0
0,4843,0.47,0,0.01,0.04,0,0.02,0.26,0.19,0,0
7,4844,0.09,0.19,0,0.05,0,0,0.19,0.45,0.02,0
7,4845,0,0.03,0,0,0,0,0.22,0.72,0.03,0
0,4846,0.45,0.08,0.05,0.01,0,0,0.37,0,0.03,0
7,4847,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4848,0,0.11,0,0,0.03,0,0.08,0.75,0.02,0
7,4849,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,4850,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
